id,name
503633,"Michael Brockington"
503719,"Robin Cohen"
503948,"Michael J. Donahue"
504006,"Thomas Seidl"
504134,"Zsolt Santa"
504143,"Georgia Gkioxari"
504150,"Satanjeev Banerjee"
504174,"Guang-Zhong Yang"
504436,"Xiangsheng Huang"
504508,"Sandra Katz"
504588,"William Cohen"
504592,"Ira Cohen"
504612,"Graham Russell"
504613,"Laurent D. Cohen"
504638,"Chunhua Shen"
504666,"Graham J. Russell"
504872,"Hiroshi Murase"
504971,"Chunhua Shen"
505056,"Gideon Mann"
505110,"Helmut Schmid"
505194,"Wei Pan"
505203,"Paolo Remagnino"
505238,"Chris Harris"
505276,"Robert A Amsler"
505419,"Marco Carcassoni"
505499,"Cordelia Schmid"
505599,"Ralph Linsker"
505612,"Leon J. Zhao"
505754,"Larry R Harris"
505802,"Celina Santamaría"
505864,"Jun Zhao"
505865,"Shubin Zhao"
505881,"T. J. Zhao"
505886,"V. Caglioti"
505962,"Chengqing Zong"
506007,"Ming Zhou"
506038,"Xiaowu Chen"
506140,"Joe F. Zhou"
506166,"Ruiqiang Zhang"
506190,"Gerald Tesauro"
506291,"Jen-Lun Yuan"
506409,"Eric Slud"
506537,"Haiqin Zhang"
506564,"Yunfei Zheng"
506576,"Kevin Woods Kevin Bowyer W.  Philip Kegelmeyer Jr"
506593,"Shaodi You"
506607,"Jianping Zhang"
506629,"J. Zhang"
506752,"Thomas K. Harris"
506890,"David Temperley"
507136,"Alexandre Nanchen"
507212,"Ajit Rajwade"
507283,"Brian Price"
507307,"Daniel Francis Hardt"
507408,"Shinichi Tamura"
507451,"Chunfa Yuan"
507531,"D. Yuan"
507532,"Winston Hsu"
507571,"R. H. Storer"
507807,"Chunhua Shen"
508358,"Xiao-Jun Yuan"
508405,"Roland Kehl"
508666,"Mitch Weintraub"
508692,"Zheng Zhang"
508700,"Gustavo F. Bayón"
508851,"Boris Epshtein"
508895,"S. Sitharama Iyengar"
508918,"Zixin Zhang"
508988,"Srikantan S. Nagarajan"
509060,"Zhengyou Zhang"
509066,"B. Chandrasekaran"
509109,"Zhihua Zhang"
509112,"Zhengyou Zhang"
509154,"Hwan-Gue Cho"
509210,"Horacio Saggion"
509242,"Kenneth A. Norman"
509353,"Rajasekar Krishnamurthy"
509381,"Toyoaki Nishida"
509816,"Garbis Salgian"
510032,"Wei Yuan"
510052,"Brian V. Funt"
510157,"P. Perez"
510165,"S. Venkatesh"
510271,"Terry Tai"
510610,"Yu Su"
510613,"Tomokazu Yamada"
510621,"Susanne Wolff"
510656,"Stan Z. Li"
510688,"Andi Wu"
510692,"Eva Krumhuber"
510819,"Jimmy Wong"
510823,"Gae-won You"
510837,"Mark Anthony Young"
510843,"Hirofumi Yamamoto"
510847,"Qiang Wu"
510983,"J. Serrat"
510984,"J. Serrat"
511058,"Tae-Gil Noh"
511080,"Baobao Chang"
511176,"S. Bhattacharyya"
511249,"Bharath Hariharan"
511365,"William Wong"
511420,"R. C. Woods"
511435,"Sho Yoshida"
511442,"Hongning Wang"
511593,"Sharon L. Oviatt"
511743," Chi-Keung Tang"
511755," Yandong Tang"
511792," Jiming Peng"
511834," Xianghua Xie"
511872," Zhe Lin"
511873," Xiaofeng Ren"
511881," Minhyong Kim"
511931," Tieniu Tan"
512090,"Ulrich Schäfer"
512124,"Lourdes Agapito"
512349,"C. K. Williams"
512376,"R. Werman"
512408," Taesup Kim"
512445," Shaoting Zhang"
512460," Weilong Yang"
512471," Kai Yu"
512496," Xilin Chen"
512509," Ying Wu"
512512," Mengtian Sun"
512577," Jinbo Bi"
512597,"Lorenz Meier"
512612," Kaiqi Huang"
512619,"V. Badrinarayanan"
512653," Heng Wang"
512833,"Carsten G. Bräutigam"
512890,"V. P. Roychowdhury"
512956,"Nathan Srebro"
513041,"Nicholas C. Makris"
513072,"Mika Enomoto"
513080,"Stefano Mattoccia"
513247,"Steven L. Small"
513486,"Christian Matthiessen"
513501,"J. Lagarde"
513576,"David Mumford"
514162,"Lance Williams"
514536,"G. Hirzinger"
514558,"G. Hirzinger"
514716,"Tzong-Shyng Leu"
514801,"Bo Lang"
514810,"D. J. Williams"
515008,"Sebastian Klose"
515377,"Josef Skrzypek"
515417,"Thomas Lippincott"
515542,"Christian Darken"
515593,"HowLung Eng"
515638,"B. North"
515658,"Philippe Langlais"
515994,"Lukasz Zalewski"
516075,"Principal Investigator"
516118,"N. H. Wulff"
516207,"Mark-Jan Nederhof"
516290,"Xiangyang Xue"
516363,"Huichuan Duan"
516385,"Ping Xue"
516410,"G. Crisafulli"
516544,"Elena Cabrio"
516646,"Kurt Godden"
516717,"Woosung Kim"
516828,"Wei Chu"
516895,"Bonaventura Coppola"
516953,"A. A. Argyros"
516956,"H A Mallot"
517085,"Yitao Zhang"
517203,"Susan W. McRoy"
517342,"Kai Zhang"
517377,"Selina Chu"
517456,"Jos de Bruin"
517556,"Kerstin S. Eklundh"
517592,"Beth M. Sundheim"
517888,"Ken Samuel"
517950,"Reyyan Yeniterzi"
518198,"Fuchun Peng"
518341,"Jan-Olof Eklundh"
518424,"Hiroshi Kanayama"
518462,"A. Gammerman"
518498,"James Cussens"
518523,"Qiang Zhang"
518540,"Ruth Rosenholtz"
518589,"Yang Liu"
518595,"Marcel Mitran"
518751,"Myroslava Dzikovska"
518852,"Ganesh Sundaramoorthi"
519076,"Thomas Müller"
519176,"V. Digalakis"
519177,"Charles Schafer"
519244,"Joshua Goodman"
519291,"Mukund Padmanabhan"
519298,"Sylvie Billot"
519393,"Kathleen M. Eberhard"
519481,"Lucero Lopez Perez"
519529,"Gui-Rong Xue"
519776,"D. M. Mimno"
519908,"Ying Zhu"
519933,"P. Kenny"
520110,"Cheng-Lin Liu"
520154,"Shachar Mirkin"
520171,"I. Craw"
520265,"Yi Ma"
520338,"Michael English"
520459,"David J. DeWitt"
521002,"Gal Chechik"
521033,"Hong-Kai Zhao"
521072,"E. Boros"
521085,"C. Elkan"
521149,"Olga Veksler"
521167,"Hiroaki Kitano"
521170,"Pierre Breton"
521201,"Remco C. Veltkamp"
521253,"Julie E. Boland"
521391,"Julien Epps"
521467,"Guy Lebanon"
521535,"John R Kender"
521618,"Kimmo Koskenniemi"
521731,"Xiaoyang Wang"
521802,"John L. Beaven"
521844,"Daniel V. Klein"
522004,"Eitaro Fujioka"
522064,"Michelle Q. Wang"
522069,"Theresa Wilson"
522080,"Harold Wilson"
522117,"Juhua Zhu"
522223,"Yabin Zheng"
522303,"Mark Wasson"
522329,"Johannes Fürnkranz"
522344,"Yi Ma"
522661,"Mort Webster"
522702,"Robert Weide"
522819,"Georg Klein"
522898,"I. Everts"
523017,"Jing Wang"
523032,"Hans Uszkoreit"
523070,"Martha Evens"
523223," Hao Jiang"
523257," Xinyu Huang"
523273,"Carol Van Ess-Dykema"
523399," Hsuan-Tien Lin"
523467," Yuandong Tian"
523533,"Antal van den Bosch"
523535,"Stephan Vogel"
523664,"R. Goodman"
523688,"Mark S. Tuttle"
523691,"Oliver Williams"
523695,"Kyoji Umemura"
523710,"Huihsin Tseng"
523818,"Shaorong Chang"
523856," Tat-Jun Chin"
523859," Xinbo Gao"
523903," Joon Hee Han"
523906," Han-Pang Chiu"
524070," Songde Ma"
524073," Gang Hua"
524175,"Shinichi Ueno"
524209,"Bradley A. Goodman"
524247,"N. M. Veilleuz"
524296,"Andreas G. Andreou"
524382,"Modesto Castrillón Santana"
524460," Jiashi Feng"
524464," Jixu Chen"
524468,"Gerda Lubenova Kamberova"
524477,"Mario Fritz"
524542,"Matthew Tong"
524551,"Henry Thompson"
524554,"Yoshimi Suzuki"
524562," Liang Li"
524570,"Hisami Suzuki"
524593,"Benjamin K. T'Sou"
524721,"Hirochika Inoue"
524733,"Ronald Cole"
524805,"Chris Pal"
524870,"Mike James"
525028,"Cheng Li"
525152,"David Talkin"
525248,"Hideki Mima"
525262,"A. V. Zalesny"
525274,"Noah A. Smith"
525282,"Toshiyuki Sugio"
525291,"Jon Slack"
525294,"Yu Song"
525306,"Elizabeth Steele"
525308,"Yufang Sun"
525315,"Georg Zimmermann"
525316,"Richard Stern"
525324," Qi Yin"
525355," Nam Vo"
525425," Li Cheng"
525472," Hongxun Yao"
525498," Liang Lin"
525582,"J. S. Kandola"
525583," Kai-Yueh Chang"
525598," Jingyi Yu"
525603," Pew-Thian Yap"
525630," Cheng-Hao Kuo"
525639,"S. Holer"
525641," Guangliang Chen"
525702,"Phil Stenton"
525703,"Somayajulu Sripada"
525725," Bangpeng Yao"
525730," Zhenxing Niu"
525737,"Shumeet Baluja"
525740,"G. Zimmermann"
525753,"Patrick Sturt"
525771,"M. Strauss"
525818,"Damayanthi Dunatunga"
525837," Mingchen Gao"
525861," Yunde Jia"
525877," Shenghua Gao"
525893,"J. Lezama"
525909,"Don R. Hush"
525955,"Junhwan Kim"
526015," Tianli Yu"
526048,"Seiji Miike"
526076,"Amano Sin-ya"
526153," Yin-Hsi Kuo"
526169," Fei Sha"
526176," Kuang-Yu Chang"
526211,"Manabu Okumura"
526228,"Lawrence Hamilton Staib"
526246,"Akitoshi Okumura"
526255," Hyungtae Lee"
526431,"Steven P. Shwartz"
526450,"CHEUNG Chi Shun"
526477,"P. Shann"
526491,"Peter A. Chew"
526539," Yuan Yao"
526574," Duan Tran"
526631," Jaechul Kim"
526900,"B. Bascle"
527164,"Zhibiao Wu"
527332,"Alexander Thomas"
527412,"James Williams"
527420,"Stan Szpakowicz"
527469,"Jonathan King"
527485,"John Williams"
527757,"Jianzhuang Liu"
528045,"Yunhong Wang"
528208,"Olaf Ronneberger"
528500,"Marjorie Templeton"
528509,"Yangsheng Wang"
528536,"Wei Xu"
528552,"Kin-Hong Wong"
528593,"Benjamin Kuipers"
528627,"Tai-Pang Wu"
528784,"William J. Fitzgerald"
528793,"Yuval Netzer"
528913,"G. L. Bilbro"
529122,"Yuzhen Niu"
529517,"Lionel Oisel"
529841,"Lei Wang"
529882,"Teresa Sikorski"
530114,"Jost Schatzmann"
530358,"Morten Bekker"
530430,"Frédéric Guichard Jean-Philippe Tarel"
530459,"Aleksandr Dubinskiy"
530774,"Vasin Punyakanok"
530820,"M. Thonnat"
530985,"Benoît Favre"
531177,"G. H. Granlund"
531251,"R. C. Nelson"
531299,"Stefan Thater"
531304,"Hoi-Cheung Pang"
531352,"Kees van Deemter"
531498,"Teófilo Emídio de Campos"
531616,"Josip Krapac"
531639,"Xiaowu Chen"
531696,"M Glesner"
531717,"Rajesh Balchandran"
531773,"John F. Houde"
531877,"Wenli Zhou"
532012,"P. Chatain"
532138,"Anil K. Jain"
532155,"Ankur Jain"
532167,"Song Chun Zhu"
532257,"Q. Zhu"
532268,"Qiaoming Zhu"
532397,"Dekai Wu"
532456,"Donghui Wu"
532470,"L Zhu"
532476,"J. J. Granacki"
532494,"Akane Yakushiji"
532523,"Mark Kantrowitz"
532705,"Sapan Shah"
532733,"Franck Nielsen"
532862,"Shu Chen"
532875,"Chin-Yew Lin"
532910,"Daniel Micol"
532921,"Shenghuo Zhu"
532931,"Hauke Strasdat"
532980,"Peter Heeman"
533108,"Gang Wu"
533119,"Gang Wu"
533160,"Philip A. Araman"
533312,"Fred Popowich"
533324,"H.-F. Cheung"
533342,"Yves Moreau"
533463,"Ming-Wen Wu"
533515,"Manli Zhu"
533538,"Mingli Wu"
533912,"Joon Kyu Seo"
534055,"Wei-Jing Zhu"
534262,"Tsung-Ting Kuo"
534326,"Dipti Misra Sharma"
534512,"Gozde Unal"
534519,"J. Pedersen"
534554,"F. Callari"
534596,"Yinfei Yang"
534599,"Yuping Zhou"
534677,"Yongduek Seo"
534693,"Antonio Ferrández"
535027,"Varda Shaked"
535033,"Richard Schwartz"
535133,"Kenneth D. Forbus"
535224,"Shinsuke Mori"
535511,"Victor W. Zue"
535516,"Jochen Garcke"
535565,"Yi Ma"
535800,"G. X. Qian"
535865,"Giacomo Ferrari"
535870,"Xiaofeng Ren"
535943,"Xiaogang Chen"
535952,"Stefano Ferilli"
536062,"J. Carroll"
536201,"Katja Filippova"
536297,"Sriram Raghavan"
536359,"Peng Zhang"
536427,"Matthew Purver"
536442,"James Steven Supancic III"
536522,"P. Price"
536687,"Jason Fritts"
536892,"Sheila Rock"
536894,"Kenneth M. Ross"
536902,"Lane Ramshaw"
536933,"Liyun Ru"
537211,"H. Schnelle"
537222,"Dhruv Batra"
537230,"Joseph L. Mundy"
537263,"Ming Zhang"
537416,"Salim Roukas"
537438,"Kate Saenko"
537454,"Carl L. Sable"
537488,"Diana Santos"
537597,"J Csirik"
537663,"Hwann-Tzong Chen"
537679,"E. Strekalovskiy"
537733,"Madirakshi Das"
537753," Qieyun Dai"
537759," Ying Zheng"
537830," Seungkyu Lee"
537911,"Robert Rubinoff"
537913,"I. Rogina"
537920,"Paulo Rocha"
538055,"Robert S Roth"
538106," Wei-Shi Zheng"
538109," Junsong Yuan"
538110,"J. A. Gámez"
538145,"Kah Kay Sung"
538152,"Kah-Kay Sung"
538154,"Terrence L. Fine"
538165," Meizhu Liu"
538193," Du Tran"
538213,"Sandiway Fong"
538240,"Hossein Mobahi"
538243,"Nam T. Nguyen"
538248,"Tomoko Ohta"
538302,"Takashi Ninomiya"
538319,"Tom O'Hara"
538321,"Akira Oishi"
538323,"Seiya Osada"
538335,"Mike Noel"
538581,"Hyeongwoo Kim"
538631,"Calvin Olano"
538683,"Tomohiro Ohno"
538830,"Hossein Ragheb"
538856,"Qiang Chen"
538904,"Julie Payette"
538959,"J. Sankaranarayanan"
538990,"Michael J. Paul"
539187,"Praharshana Perera"
539227,"O. Hasegawa"
539267,"Pat Peterson"
539291,"Stanley R. Petrick"
539422,"Sohaib Khan"
539433,"Scott Mardis"
539483,"David R. Pierce"
539498,"Slav Petrov"
539505,"Barry Schiffman"
539545,"Theo Moons"
539576,"Jörg Tiedemann"
539578,"Richard Power"
539579,"James Reid"
539581,"Ian Marshall"
539589,"Raj Reddy"
539605,"Jeremy Peckham"
539607,"Rebecca J. Schiffman"
539646,"Philip Stuart Resnik"
539649,"Surendra Prasad"
539654,"Tao Zhang"
539663,"Tian Zhang"
539681,"Ruofei Zhang"
539686,"Tony Zhang"
539697,"T. Zhang"
539853,"El-Sayed Atlam"
539953,"Mu Li"
540079,"T. Minka"
540494,"Josef Sivic"
540506,"Hanspeter Pfister"
540577,"Markus Dickinson"
540636,"Tien-Lung Chang"
540663,"Mark Dredze"
540924,"Shaul Markovitch"
540999,"Nicolas Riche"
541196,"Neil Robertson"
541280,"Rishan Chen"
541284,"James Denny"
541324,"Seth Kulick"
541348,"Hung H. Bui"
541768,"Martin Cooperson, Jr."
541919,"Yoshihide Sawada"
541928,"Andreas Opelt"
541992,"Amir Globerson"
542301,"Ming-Huwi Horng"
542580,"I Pitas"
542610,"Chen Change Loy"
542651,"Anthony Hoogs"
542683,"Richard F. Doell"
542876,"Tianfu Wu"
542891,"Yunde Jia"
542989,"Mark Lauer"
543051,"Hong C. Leung"
543111,"Christian Reinbacher"
543248,"Varsha Hedau"
543324,"Paul Wohlhart"
543377,"Chu-Song Chen"
543444,"Namhee Kwon"
543529,"Sadao Kurohash"
543559,"Zhuolin Jiang"
543653,"Marco Kuhlmann"
543654,"Jonas Kuhn"
543662,"Claudia Leacock"
543710,"Bing Shen"
543968,"Sven J. Dickinson"
543975,"Rémi Ronfard"
544144,"Toshio Ueshiba"
544163,"Hae-Gon Jeon"
544526,"James F. Allen"
544532,"Jonathan Allen"
544590,"Karen Elizabeth Lochbaum"
544609,"Ulrike Schwall"
544673,"Tom Stocky"
544676,"M. Liberman"
544819,"Weiquan Liu"
544884,"Kangmiao Liu"
545064,"Deb K. Roy"
545096,"Sherif M. Botros"
545115,"Gianni Lazzari"
545237,"Jeremy LaCivita"
545266,"Kyong Chang"
545723,"Jeff Martin"
546107,"Y. Aloimonos"
546134,"Koh Hosoda"
546159,"Bernard Mourrain"
546179,"S. Mukherjee"
546237,"Yves Trousset"
546256,"Lawrence Rabiner"
546261,"Joseph Mariani"
546322,"Eric Chang"
546385,"Keith Miller"
546401,"Noboru Miyazaki"
546567,"Norbert Krüger"
546756,"Vladimir Pericliev"
546789,"S. McCarley"
546803,"James Pustejovsky"
546853,"B Merialdo"
546860,"M. Ostendorf"
546873,"Natalia N. Modjeska"
547147,"Paul Christopher Meuse"
547162,"S. Miller"
547186,"Kui W. Mok"
547203,"Douglas McKee"
547218,"David Milward"
547243,"Surya Mohanty"
547244,"D McDonald"
547247,"Rahul Mehta"
547293,"Michael Kemmler"
547379,"L. Lynn Voss"
547384,"S. Flickenger"
547387,"M. D. Moshier"
547408,"Ngoc Tran Nguyen"
547462,"Siddhartha Chandra"
547571,"Ye Xu"
547594,"T. Tuytelaars"
547731,"David J. Heeger"
547812,"R. Erlanson"
547814,"Geoffrey E. Hinton"
547831,"Bernd Heisele"
547848,"Lufeng Zhai"
547868,"Rasmus Elsborg Madsen"
547871,"Masaki Murata"
547915,"Peter Monaco"
548060,"Huan Chang"
548065,"Yuanlu Xu"
548104,"Thomas Morton"
548111,"Hong Chang"
548137,"Ngo Thanh Nhan"
548153,"Mary S. Neff"
548193,"M. Nguyen"
548197,"James K. Peterson"
548231,"Huang-Wei Chang"
548443,"Thomas J. Anastasio"
548559,"Andrew Moore"
548590,"Jeroen VanBaar"
548794,"Kiyohide Satoh"
548852,"Xinying Song"
549023,"Vassilis Athitsos"
549112,"Krysta M. Svore"
549159,"Xingzhi Luo"
549177,"K. J. Dalton"
549194,"Weiming Liu"
549230,"F. La Rosa"
549281,"Barney Dalton"
549316,"D. Sinclair"
549321,"David Sinclair"
549389,"B. Dubuc"
549500,"S. Satoh"
549513,"D. Sinclair"
549568,"Masayuki Satoh"
549712,"Sarah Hoffman"
549743,"C. S. Potter"
549840,"Ryan H. Lilien"
550029,"Vladimir Eidelman"
550275,"Mark S. Nixon"
550281,"Mitsuo Shimohata"
550287,"Sayori Shimohata"
550348,"Nathalie Japkowicz"
550371,"Igor V. Cadez"
550557,"Michael Ming-Yuen Chang"
550592,"Zhe Feng"
550661,"S. Chandu Ravela"
550701,"Jose M. Castano"
550898,"Nari Kim"
550923,"Zoubin Ghahramani"
551181,"Ralf Gerber"
551196,"Z. Dobes"
551288,"D G Lowe"
551315,"Wen-Yan Chang"
551372,"Mikko Koivisto"
551399,"Yi Sun"
551783,"H. Brendan McMahan"
551875,"David Pfeiffer"
551914,"Chien-Cheng Wu"
551936,"Sébastien Roy"
552232,"Christin Seifert"
552343,"Agata Lapedriza"
552489,"ZuWhan Kim"
552491,"Xiaojun Li"
552530,"Wenke Lee"
552639,"Miles E. Hansard"
552664,"J. B. Pollack"
552823,"Daphna Weinshall"
552834,"Changning Huang"
552884,"William J Rapaport"
552931,"R. Malladi"
552938,"Seydina M. Ndiaye"
553059,"Laurie Gerber"
553129,"Hua Wang"
553171,"Feng Wu"
553361,"Helmut Prendinger"
553417,"T. Johnson"
553715,"Shipeng Li"
553801,"William Hartmann"
553827,"Branislav Kisaicanin"
553877,"Valentin Jijkoun"
553931,"Saša Petrović"
554203,"Sanda M. Harabagiu"
554379,"Michal Rosen-Zvi"
554547,"Yicong Tian"
554577,"J. Matas"
554807,"Michael McCandless"
554934,"A. Gehrke"
554985,"Hamed Kiani Galoogahi"
555078,"S. K. Shevade"
555096,"J. S. Chen"
555154,"Antonio Bahamonde"
555329,"Feng Wu"
555400,"Hsin-Yi Chen"
555508,"Gert Cauwenberghs"
555531,"Terence D. Sanger"
555553,"Jack Mostow"
555573,"Markus Middendorf"
555615,"Simon Guenter"
555983,"Yu Cao"
556040,"Kaizhu Huang"
556144,"Jean-Luc Meunier"
556162,"Michal Roth"
556402,"Xi Li"
556447,"Bob Roth"
556452,"Robert Ingria"
556586,"Zhen-Zhong Lan"
556639,"Ling Feng"
556795,"Bangpeng Yao"
556974,"Jiun-Hung Chen"
556997,"Nancy Lee Green"
557014,"Ming-Whei Feng"
557031,"X. Feng"
557228,"Renaud Marlet"
557272,"Qingsheng Cai"
557304,"Yu-Han Chang"
557418,"Jeffrey Kurtz"
557692,"Christine Diane Piatko"
557907,"Heng Huang"
557946,"H. Tomabechi"
557978,"Charles Lee Isbell, Jr."
558445,"Toyomi Saiga"
558514,"Greg Whittemore"
558832,"Jin Chang"
558859,"Rahul Nair"
558911,"P. Caudal"
559408,"Anil K. Jain"
559421,"Arpit Jain"
559504,"W. James MacLean"
559539,"Daniel Borrajo"
559821,"Florent Perronnin"
559837,"Junbiao Pang"
559955,"Zhuowen Tu"
560200,"Zhen Lei"
560270,"T. Schmidt"
560521,"David Brown"
560621,"D. Roesner"
560635,"Jake D. Brutlag"
560770,"Jun Ohya"
560795,"R. E. Ritzmann"
560878,"M. Derras"
561019,"Marc Garbey"
561024,"Jiří Havelka"
561042,"Geoff J. McLachlan"
561043,"Hagit Zabrodsky"
561135,"Helen Wright Hastie"
561334,"T. Hastie"
561441,"Richard Andersen"
561572,"Stefan Savage"
561760,"Phillip Malawey"
561805,"Shunsuke Uemura"
561834,"Holm Schwarze"
561926,"Jean H. Gallier"
562142,"J. D. Andersen"
562162,"Michael D. Grossberg"
562311,"Jan Vandekerckhove"
562370,"Xiaodong Wang"
562488,"P. Braud"
562612,"C. Sbert"
562630,"Yang Wang"
562662,"Mark Everingham"
562823,"Grzegorz Kondrak"
562927,"Boris Flach"
562985,"Tae-Kyun Kim"
563039,"Tacone Kim"
563575,"Kaoning Hu"
563586,"F. Van Aelten"
563954,"Relu Patrascu"
564231,"Saliha Azzam"
564557," Sajama"
564764,"Serge Castan"
564959,"Jingyi Yu"
565014,"Eagle Jones"
565306,"Helene Fowkes"
565460,"Shipeng Li"
565516,"Jennifer Chu"
565531,"Jan Neumann"
565542,"Alfons Juan"
565734,"Sen-Ching S. Cheung"
565787,"Jun Goto"
565893,"Daniel M. Dunlavy"
566019,"Bernd Möbius"
566061,"S. Shankar Sasrty"
566232,"James Carson"
566321,"David Tschumperlé"
566392,"Y. Weiss"
566488,"Luísa Coheur"
566496,"Tim Matthews"
566498,"Yunyao Li"
566640,"Veikko Jousmáki"
566665,"Jiongxin Liu"
566785,"Dechang Chen"
566853,"Dardo Tomasi"
566942,"Britta Schasberger"
567070,"M. M. van Hulle"
567088,"Christian Schmitz"
567114,"Alex Nanopoulos"
567248,"Alokdhar N. Choudhary"
567294,"Damian Eads"
567345,"Robert Thomas Collins"
567385,"Christopher D. Manning"
567403,"Robert T. Collins"
567515,"Russell A. Manning"
567636,"Philippe Andrey"
567678,"Bangpeng Yao"
567715,"Bernard Chazelle"
567723,"R. Chu"
567735,"Christof Peter"
567853,"Dmitry B. Goldgof"
567900,"Gyeonghwan Kim"
567999,"Grace Kim"
568014,"Ke Chen"
568091,"Dimitri Metaxas"
568140,"Albert Kim"
568211,"Kyriakos N. Sgarbas"
568273,"Wei-Yang Lin"
568325,"Javier Ortega-Garcia"
568343,"Po Hsiang Chu"
568407,"Dennis DeCoste"
568463,"Jose L. Marroquin"
568505,"Jan van Gemert"
569359,"Jitendra Malik"
570356,"M. Milind Patil"
570526,"César Silva"
570578,"Staffan Larsson"
570655,"Umut Orhan"
570876,"Carlo Tomasi"
570878,"Zvi Galil"
570941,"Ewan Klein"
571078,"F. Mangili"
571223,"Yaorong Ge"
571289,"Emily Hartley"
571290,"Xin Guo"
571361,"Masakazu Iwamura"
571570,"Kenneth Laws"
571742,"Dohyung Seo"
571789,"Adrian Ion"
571807,"Arkadiusz Lesniewski"
571882,"Yllias Chali"
572054,"Subhasis Chaudhuri"
572163,"Andrew Betz"
572216,"David C. Wilkins"
572287,"F. Solina"
572593,"Vadim N. Smelyansky"
572652,"Chuan Long"
572786,"Yu Hao"
573146,"B. Georgescu"
573326,"Peter K. Allen"
573374,"Qiong Yang"
573742,"Fatih Murat Porikli"
573782,"Jianfang Hu"
573813,"Xin Yang"
573826,"Masayuki Asahara"
574026,"Ruigang Yang"
574064,"T. Van Allen"
574303,"Don Johnson"
574630,"Xinyang Zhang"
574732,"Graham Finlayson"
574762,"Xiaoqin Zhang"
575016,"Mubarak Shah"
575038,"Varada Shaked"
575039,"Tal Shaked"
575201,"Virginia R. de Sa"
575253,"J. I. Tait"
575450,"Eleanor Wynn"
575474,"Xiuhong Zhang"
575624,"Mauro Maggioni"
575691,"Takashi Washio"
575770,"Ayellet Tal"
575924,"Christoph S. Garbe"
575972,"Narendra Ahuja"
575975,"N. Ahuja"
576053,"Florence Reeder"
576195,"Ning Zhu"
576432,"Thanaruk Theeramunkong"
576435,"Sagi Katz"
576483,"Marco Pennacchiotti"
576628,"Jeremy D. Jackson"
576768,"Pierre Moulon"
576866,"Ping Li"
577053,"Lynn Cherny"
577068,"S. Foret"
577389,"Annie Foret"
577543,"J. Shah"
577649,"Jayant Shah"
577892,"Ryosuke Shibasaki"
577934,"Zicheng Liao"
577977,"E. Jackson"
578001,"Zhong Zhou"
578163,"William E. Skaggs"
578179,"Jürgen Sturm"
578694,"Andrew L. Maas"
578816,"David Gelbart"
578881,"Abe Kazemzadeh"
578958,"Alois Knoll"
579093,"Jiangbo Lu"
579328,"Susumu Kubota"
579573,"Yaoyong Li"
579679,"Vladislav Kubon"
579680,"Thomas Hanneforth"
579686,"Eduardo Morales"
579716,"Bryan Rusk"
579739,"Paul Buitelaar"
580053,"Alexander Koller"
580097,"Carlo Strapparava"
580332,"Prasad Sistla"
580371,"Thomas Koller"
580586,"D. Ormoneit"
580621,"John Cavazos"
580642,"Slobodan Ilic"
580654,"Georgios Paliouras"
580769,"J. Tsutsumi"
580868,"Xiaojie Guo"
580997,"Edward A. Rietman"
581002,"Cheng Niu"
581211,"Vignesh Jagadeesh"
581214,"Mike Rosner"
581267,"Gunhee Kim"
581362,"Amit Goyal"
581391,"Jan Stühmer"
581590,"O. Chutatape"
581760,"Jian Bo Yang"
581808,"Anne R. Haake"
581823,"Seth J. Teller"
581864,"Basura Fernando"
581929,"M. Riesenhuber"
582004,"Jure Leskovec"
582038,"Sean Colbath"
582270,"B. Bhanu"
582329,"M Ishizuka"
582638,"Sibel Tari"
582662,"T. Zielke"
582707,"Daniel M. Steinberg"
582817,"William Crowther"
582824,"Pedrito Maynard-Reid, II"
582967,"Zhe Yang"
582997,"L. Raedt"
583078,"Anette Hulth"
583083,"H. Attias"
583312,"Jørgen Villadsen"
583351,"Johannes Hug"
583526,"Benjamin R. Fransen"
583529,"Wee Sun Lee"
583550,"L. Grunfeld"
583605,"Chaohui Wang"
583687,"Sabino J. Ferreira"
584138,"M. L. Gregory"
584422,"Han-Wen Kuo"
584560,"Alessandro Bergamo"
584648,"Mi-Suen Lee"
584659,"Mi-Suen Lee"
584781,"Rama Chellappa"
584878,"Kwang-Sung Jun"
584948,"William Blacoe"
584994,"Luis Pizarro"
585020,"Tomáš Pajdla"
585040,"Seungyong Lee"
585221,"George V. Mouradian"
585225,"Nan Hu"
585300,"Jorge Sánchez"
585511,"Weiguo Fan"
585640,"Xiangyang Zhou"
585825,"Olivier Juan"
585996,"Frédréric Devernay"
586231,"Jitendra Malik"
586454,"John G. Harris"
586517,"Sven Dickinson"
586618,"Kazuyoshi Murata"
586626,"Eftychios Sifakis"
586736,"Robert T. Collins"
586774,"Phan Huy Khanh"
586820,"Pär Fornland"
586938,"Angel Domingo Sappa"
587221,"W. R. Fright"
587260,"Canasai Kruengkrai"
587351,"G. Lanckriet"
587406,"Scott M. Gallager"
587476,"Wanxiang Che"
587669,"Arnon Amir"
587755,"Alexandros Potamianos"
587773,"P. Ishwar"
587979,"Huang Changning"
588171,"Milena Petrova"
588216,"Jian Chen"
588415,"Robert B. Allen"
588445,"Lopamudra Mukherjee"
589229,"Scott Safier"
589241,"Jun-Sik Kim"
589250,"A. Kong"
589384,"Joseph P. Turian"
589490,"Hesamoddin Salehian"
