author_id,topic_id,n_pubs
967581,2,1
1155184,2,1
804275,2,1
1695819,0,1
448630,0,1
1677178,0,1
679221,0,2
591964,1,3
1023187,1,1
1131537,1,1
670393,1,1
849286,0,1
287881,2,1
382112,2,2
93649,2,2
908371,2,1
812136,0,1
729102,0,2
1634850,1,1
1110270,1,1
579679,2,1
948463,2,6
458123,2,1
972272,2,1
146759,2,3
1122731,2,1
445169,2,2
303857,2,1
685217,2,2
1124900,2,4
232742,2,1
1678980,2,1
523903,0,3
1640181,0,1
428198,0,1
421915,0,1
469393,0,2
1148513,0,2
1310043,0,2
1392111,0,1
77911,0,1
1083922,0,1
973272,0,1
1553945,0,1
1449992,0,1
427833,0,1
1593194,0,1
731204,2,2
833805,2,1
460055,2,1
940360,2,1
1223284,2,1
1297940,2,1
1380330,0,1
421245,0,1
542891,0,1
310796,0,1
809060,0,1
970418,0,1
1582427,0,1
708272,0,1
1284091,0,1
1013267,0,1
363021,0,1
934414,0,1
1317466,2,1
94235,0,3
299092,2,4
290090,2,4
1462658,2,1
208858,1,1
528913,1,2
1222111,1,1
1590826,1,1
290908,1,1
521170,0,2
1629048,0,3
916924,0,4
1593637,0,1
1695695,1,1
158820,1,1
1315198,1,1
1135730,1,1
232460,1,1
1239730,0,1
897688,0,1
1138343,0,1
523535,2,17
484432,2,1
1407839,2,1
1374767,2,4
318486,2,1
513247,2,1
660338,1,2
1280890,0,9
782410,0,3
152026,0,6
426015,0,1
261411,0,2
108585,0,1
1356402,2,1
1266618,2,9
1503940,2,17
1354464,2,1
410174,2,1
1118722,2,2
899386,0,2
195127,0,1
798138,0,1
1706072,1,1
1604579,1,1
619815,2,1
867877,0,1
429199,0,1
853981,0,3
92660,0,3
99292,2,5
1635359,2,1
985163,2,1
1141052,1,1
1090952,2,1
372572,2,4
680056,2,1
1330353,2,1
1094272,2,2
1072757,2,4
196947,2,1
1259000,2,3
730903,2,1
1655106,2,3
793560,2,1
1135200,2,1
450551,0,1
1174687,0,1
1226047,0,1
1570729,0,1
1546430,0,1
1493962,2,2
1049006,2,1
327316,2,1
371291,0,1
589744,0,1
1125400,0,1
611969,0,1
898633,0,1
25547,0,1
1468109,0,3
482333,0,2
31075,0,1
634341,1,5
25804,1,1
874638,0,2
982232,0,1
496963,0,7
861156,0,1
1471531,0,1
734086,1,4
1136814,1,2
803905,1,1
140838,1,2
1169041,0,1
144386,0,1
489621,0,1
12539,0,1
993767,0,1
1349638,2,2
355132,2,2
367661,2,3
223080,2,1
417995,1,1
1562749,0,2
1416883,0,3
502893,2,2
493000,2,2
1352193,2,1
467994,0,1
1072951,0,1
1664823,0,1
1327496,1,2
1240325,1,2
880537,2,1
108919,2,3
1348970,2,2
332677,2,1
475204,0,1
236626,0,1
163954,2,2
296305,2,6
1229661,2,1
1474719,0,1
593461,1,1
1484613,2,1
903485,2,1
1478672,2,1
662422,2,1
783545,2,1
923527,2,1
687527,0,2
653886,0,1
443341,0,1
50865,0,2
452973,0,1
537679,0,6
1372826,0,2
41726,0,1
440412,0,1
1514898,0,1
128170,0,1
273693,0,1
1554881,0,1
516544,2,1
244447,0,1
187450,0,2
242475,0,2
980998,0,1
1272502,0,2
1198178,0,1
111862,0,1
12958,0,1
811799,0,1
676252,0,1
1486805,0,1
196306,0,1
1534453,0,19
145017,2,4
1079804,1,1
393017,0,4
1685756,0,1
658822,0,2
467341,0,1
500947,0,1
727262,0,1
1176201,0,1
768843,0,2
1318540,1,10
159168,1,4
870345,1,4
690693,1,1
1524871,1,2
365587,1,2
790935,0,1
1310296,0,2
222596,0,1
403149,0,4
587221,0,1
890288,0,30
1086988,0,3
94497,0,1
391252,2,3
806928,2,1
879696,2,8
547203,2,2
594107,2,1
1703711,1,1
1697471,0,1
487117,0,1
1035376,0,1
545115,2,2
102388,2,1
1303428,2,1
1343759,2,1
1035878,2,1
1654219,2,2
482422,0,1
418022,0,1
768447,1,1
1534814,1,3
612131,2,1
1223588,2,1
1412568,2,6
1381202,1,1
36860,2,1
893280,2,1
615490,2,4
1263488,2,1
1582870,2,2
1231788,2,1
566488,2,1
1257893,0,1
1281644,0,1
1246093,0,1
466177,0,1
526255,0,1
1083114,0,1
828637,0,1
1124747,0,2
269392,0,1
1523442,0,1
1448942,0,1
1540089,0,1
1522103,0,1
562985,0,1
1568635,0,1
1537498,0,1
246892,0,3
1502376,0,1
382073,2,1
1479151,2,1
408137,0,1
1114529,0,1
451682,0,1
1643598,0,1
804541,0,1
1590645,0,1
1585443,0,2
414224,0,1
1142246,0,3
1440604,0,2
1265399,1,1
1619288,1,5
308191,1,2
487967,1,1
1386182,0,1
481525,1,3
74560,1,1
260296,1,1
1469046,1,1
20449,1,1
573326,0,2
547831,0,1
929632,0,1
567853,0,3
1174994,0,1
1552562,0,4
1665167,2,1
727245,2,1
1607658,2,3
1331134,2,3
364270,0,1
1134230,0,1
706721,0,1
1148652,0,1
1089877,0,7
1220010,2,4
840301,2,3
1627114,2,1
788516,2,1
1554888,2,2
538323,2,1
979492,2,1
538631,2,1
1330826,0,1
619053,0,1
524593,2,2
489061,2,1
665550,1,1
1524848,0,1
981216,2,2
176519,2,1
1014935,2,1
92895,0,1
392008,1,1
1485269,2,1
1396503,2,1
547848,2,1
51225,2,1
926801,2,1
805575,2,2
282951,2,1
1340599,2,1
1645891,2,1
967097,2,2
896755,2,5
1488659,2,1
1581401,2,1
1370758,0,1
455752,0,1
382849,0,2
1665354,0,5
1263030,0,1
1162951,0,2
1616551,0,1
1020243,0,2
1595483,0,1
718774,0,1
469228,0,1
758126,0,1
1605856,2,1
934414,2,1
1085278,0,1
1687842,0,1
188742,0,1
806436,0,1
460472,0,1
422127,0,2
1686818,0,3
1640486,0,1
862377,0,1
1223570,0,1
804209,0,1
943274,0,2
1480651,2,18
1355789,2,10
756954,1,3
355536,1,1
229805,0,7
1555673,1,1
307088,1,11
724453,0,1
1072522,0,4
83153,0,1
532470,0,2
514536,0,1
667436,0,1
1142024,0,1
1615886,1,2
900023,1,1
216,1,2
481284,1,1
1292542,0,1
941499,0,7
964165,0,1
891316,0,1
726304,0,2
26118,0,1
1658278,2,4
114853,2,2
1476277,2,1
401380,0,2
393269,0,1
1684757,2,5
506607,2,1
316542,2,1
848537,2,3
1666832,0,1
660500,0,1
1094265,1,1
545064,2,4
1471726,1,1
235040,0,1
675898,0,2
527332,0,1
214946,0,2
1529873,1,1
106975,1,1
1616029,2,1
606637,2,3
1081023,2,2
849229,2,2
504508,2,1
340722,2,1
941623,2,2
1028424,2,1
752087,0,1
427398,0,2
451158,0,1
1292376,0,1
606605,0,1
442902,0,1
1534613,0,1
1030846,0,1
1054651,0,1
1524106,0,1
993027,0,1
1019710,2,1
1269742,2,1
1675380,2,2
1006958,0,1
625964,0,2
805733,0,1
944369,0,1
1495544,0,1
1355162,0,1
1179929,0,1
1068914,0,1
450688,0,1
1053308,2,2
457299,2,1
1081431,1,1
267160,1,1
1557520,1,2
1619653,1,3
239032,1,1
981982,0,5
1461236,1,1
1196861,1,1
1168536,1,1
1510093,0,1
1398249,0,19
1667941,0,1
467074,0,1
1253590,1,1
574762,1,1
318257,1,1
477632,1,7
61879,0,1
425736,0,2
458662,0,1
177511,0,1
1534243,0,3
1694721,0,1
247860,0,4
353560,0,1
1510880,0,3
1568347,2,1
458656,1,1
346237,1,1
1033984,0,4
895697,2,1
1473870,2,1
715863,2,1
814056,2,3
1136380,2,2
578881,2,2
407780,2,2
1177265,2,1
81940,2,1
951009,0,8
539681,0,1
1471387,0,1
802021,1,1
557272,2,1
1598081,1,1
884741,0,1
362885,0,1
1120390,2,1
1548655,0,1
756258,0,1
211975,1,1
1475709,1,1
745229,1,1
1027827,2,1
881730,2,1
604140,2,2
1267254,2,3
1630443,2,2
1322893,2,1
929014,2,1
1329638,2,1
626298,0,1
426236,0,1
241583,0,1
712668,0,1
1570485,0,1
1703562,0,1
1500122,0,2
157006,0,1
1623653,0,3
475602,0,1
1681718,0,1
1020840,2,1
719680,2,1
667488,2,1
1579286,0,1
1172025,0,1
669508,0,1
261646,0,1
1209337,0,1
1652108,0,1
577977,2,2
1555571,1,1
736615,0,1
505499,0,17
842714,0,1
676859,0,1
864800,0,1
1699157,0,3
344065,0,1
1072891,0,2
329518,1,2
109411,0,3
800332,0,1
488025,0,1
1456310,0,1
70807,2,9
1043789,2,1
778581,2,1
1452214,2,1
958701,2,2
176789,0,1
849964,2,2
256556,2,2
368640,2,5
1098359,2,2
1136767,0,1
1075311,0,1
1027972,1,1
1024193,1,1
444593,2,3
729623,1,1
118014,2,1
1194204,0,1
1342569,2,1
715374,2,1
211722,2,1
122232,2,2
1539708,2,3
1087787,2,3
933729,2,5
719658,2,3
1298814,2,1
623739,0,1
1186025,0,2
1170262,0,1
826355,0,1
748727,0,1
810972,0,1
24317,0,1
1669696,0,1
1041572,2,1
863526,2,1
707575,2,1
542610,0,4
1193058,0,1
1080955,0,1
189209,0,1
1199125,0,1
1121398,0,1
1188175,0,1
1648897,0,1
1678620,0,1
988322,0,1
610145,0,1
1322079,0,1
768825,2,4
862778,2,4
221694,1,2
756618,1,4
628758,1,2
33312,0,1
1021910,1,1
1336918,1,1
970962,1,1
919056,1,1
993937,1,1
261343,0,1
1589587,0,4
1008560,0,1
1612939,0,3
1139766,1,1
875626,1,1
500942,1,2
1120033,1,1
151140,1,1
482470,0,1
318411,0,3
1243926,0,3
14400,0,1
514716,0,1
1620097,0,1
769041,2,18
1380227,2,1
1104575,2,1
1308793,2,27
909612,2,1
128049,1,1
1388006,1,2
1706339,0,3
1387771,0,1
654242,0,1
1167129,0,1
743476,0,2
522069,2,4
1482853,2,5
1222008,2,1
12640,2,2
810891,2,2
360165,0,2
541196,0,1
876763,0,1
673212,0,5
680165,0,1
548559,1,1
1637162,1,1
37234,1,1
1703171,2,1
727194,1,1
839952,0,1
273195,0,1
137620,2,1
133506,2,3
1209981,1,1
1079000,2,1
1034718,2,1
1396086,2,1
1217401,2,1
1575207,2,1
1509711,2,2
454872,2,1
1484905,2,2
482419,2,1
1522729,2,1
346757,0,1
1707783,0,1
337315,0,1
428172,0,1
1126072,0,1
579093,0,1
1569059,0,1
1687233,0,4
1516100,0,1
215230,0,2
1465713,2,2
624883,0,2
1345823,0,1
934212,0,1
1611281,0,4
1076090,0,1
1693732,0,1
475127,0,3
517592,2,14
539605,2,1
384963,2,13
251132,1,7
1603699,0,28
1661638,0,1
1176148,1,2
109575,1,1
1534756,1,1
1476105,1,1
74620,1,4
1370041,1,1
169089,0,2
437636,0,1
371889,0,1
989221,0,1
1264186,2,4
1073979,2,1
523070,2,2
299640,2,1
1503501,2,1
50396,2,1
392207,0,2
24399,0,1
1133910,2,1
650220,2,2
781966,0,1
369746,0,1
989346,0,1
48808,1,1
741774,1,1
1707102,2,1
1285111,0,1
841392,0,1
68623,2,2
1104281,2,1
800533,2,1
596299,0,1
768305,0,1
1321098,0,1
1536200,1,1
1212910,1,1
1088754,2,2
509353,2,4
1404446,2,1
908718,2,1
438636,2,1
1484322,2,1
1468341,2,1
178871,2,7
688441,2,1
506409,2,1
623926,0,1
654183,0,1
762948,0,1
1234468,0,1
1125656,0,1
1480944,0,6
1380300,0,1
1574387,0,1
1568063,2,1
1531687,2,1
374096,2,1
1109846,0,1
385256,0,6
645610,0,2
1130284,0,1
672845,0,1
821272,0,1
1119529,0,1
82674,0,1
275454,0,1
1378023,0,1
1222648,0,1
875260,0,1
1580122,0,1
1592665,0,1
50695,0,1
489358,0,1
1663728,0,1
1305605,0,1
470023,2,6
1375666,2,1
58104,1,2
25599,1,1
1415728,1,5
452109,1,1
1519631,1,1
520459,1,1
1253558,0,15
1192847,0,1
229391,0,2
1608333,1,8
1702811,1,3
491788,1,2
379951,1,1
852556,0,1
503560,0,1
1585312,0,1
621252,0,1
831476,0,1
106610,2,12
548137,2,2
59482,2,3
864976,2,31
881071,1,2
1175360,0,1
95172,0,1
399743,0,3
1563394,2,20
1390845,2,1
1504351,2,2
1290955,0,1
540079,0,1
405818,0,1
1337307,1,2
462521,2,1
870308,2,1
182648,1,1
152391,2,1
1523878,2,7
23343,2,1
294683,2,1
317660,2,2
756954,2,1
595083,0,1
185982,0,2
258960,1,1
1421561,1,1
266131,2,1
893427,2,1
470384,2,1
617698,2,1
188999,2,1
791028,2,2
1321005,2,2
1466451,0,10
415560,0,1
1281565,0,2
559421,0,2
92918,0,2
753896,0,1
525641,0,1
825351,0,1
623889,0,1
1376525,0,1
1618392,0,1
28962,0,1
1598753,2,1
979070,2,1
1505987,0,1
1635074,0,1
313753,0,1
1577739,0,1
1456845,0,1
21133,0,2
791735,0,1
1539294,0,1
470603,0,2
1710547,1,1
633974,1,3
33273,1,1
708912,0,1
590042,0,1
1034275,0,1
479355,1,2
208818,1,1
771558,1,1
560635,1,1
1123210,1,1
336266,1,1
1649800,0,1
164081,0,1
448526,0,1
275697,0,2
1331063,0,1
112540,0,2
357506,2,1
95878,2,30
536894,2,1
395717,2,1
263376,2,8
838345,2,1
1668243,2,1
1697238,0,3
1395982,0,1
774961,2,1
539697,2,4
488362,2,1
1131558,2,1
678398,2,1
647386,0,1
220300,0,3
60082,0,1
566785,0,2
727406,0,1
305498,0,1
462614,2,1
543968,2,1
10722,1,1
763055,1,1
57225,0,1
1166491,0,5
1534010,1,1
394617,1,1
880225,2,1
1095846,2,1
610897,2,1
780137,2,1
1143870,2,1
98213,2,1
254342,2,1
842949,2,1
1056468,2,1
619597,2,1
1650251,0,1
450470,0,1
441679,0,1
855704,0,1
1378478,0,1
687564,0,1
451019,0,1
434356,0,1
1454143,0,1
1626562,0,1
571789,0,1
1013803,2,1
1377223,2,1
824130,0,1
1194417,0,1
347658,0,1
1185567,0,1
1226241,0,1
83024,0,1
1464869,0,1
676443,0,1
1257192,0,2
360852,0,4
863045,2,9
95198,1,4
1061428,1,1
539663,1,1
1492794,0,1
1024989,0,3
419154,0,1
1629362,0,4
647034,0,1
69321,0,1
525955,0,1
480352,0,1
356561,1,1
1280557,1,1
1088915,1,1
1138030,1,1
282083,1,1
316326,1,1
601856,0,1
606586,0,1
1680830,0,1
403149,2,2
55744,2,2
1138543,2,2
1137793,2,1
836245,1,1
1420477,1,1
1708645,0,1
446447,0,2
878598,2,1
956571,2,2
626823,2,2
722844,2,1
1074092,2,2
803640,2,4
539581,2,1
1586020,2,9
1220666,0,4
58819,0,1
671915,0,1
418600,0,1
1706072,0,1
380965,0,1
344815,0,1
1096128,0,1
1458724,1,1
1103329,2,1
451007,2,1
1337403,2,1
1596728,1,1
665047,1,1
1567388,0,1
662604,0,1
843968,0,1
912350,0,1
583529,2,4
1379092,2,1
1540233,0,1
67916,0,2
1572490,1,1
891259,2,1
252469,2,2
224209,2,4
532012,2,1
1248040,2,3
1691316,2,2
299615,2,3
626547,2,1
93828,2,1
1324121,2,2
1395732,2,1
240760,2,1
764920,2,1
452634,0,2
912967,0,4
56861,0,1
273012,0,1
424994,0,1
542651,0,3
1618033,0,2
1538898,0,2
1166000,0,1
110339,0,1
1709689,0,1
1584878,0,1
1539468,0,2
92168,2,1
226801,2,1
947903,2,1
1338544,0,1
350153,0,1
1526370,0,1
1446244,0,1
483104,0,1
1454267,0,1
525028,0,1
965390,0,1
26428,0,1
1387538,0,1
1033447,0,1
430137,1,1
1645402,0,9
1524766,1,1
159139,0,8
1624412,0,2
1619309,0,4
1559032,0,2
208590,0,1
881182,0,3
810437,1,1
867095,1,1
151846,1,5
491796,1,4
1677978,1,1
735293,1,1
516118,1,1
1668544,1,1
1539509,0,2
938886,0,1
1017611,0,1
1144427,0,1
801394,0,2
318257,2,5
767133,2,2
220786,2,2
544590,2,1
1590989,2,1
456963,1,1
1513075,1,1
1071061,0,2
137759,0,1
50648,2,3
836218,2,2
741248,0,1
633008,1,2
726846,1,1
48645,0,1
531498,0,1
880648,0,3
495228,0,1
1438394,2,2
1102339,2,3
630286,2,1
313093,0,1
1208179,1,2
532921,1,1
1203895,2,1
1498129,2,2
38080,2,5
946342,2,7
294206,2,1
1520531,2,1
987871,2,1
616149,2,2
1411849,2,1
449587,0,2
1559116,0,4
1080342,0,4
1664570,0,1
826012,0,1
1031736,0,1
1606030,0,2
767638,0,1
7519,0,1
1230731,0,1
1450874,0,1
811710,0,1
936443,0,1
287062,0,1
369815,2,12
911793,1,1
102613,1,2
84944,0,3
323637,1,1
931214,1,1
1248621,0,2
502457,0,2
178837,0,1
444416,0,1
84914,0,2
989916,1,1
344288,1,1
923974,0,2
86086,0,1
1361348,0,2
1323047,0,1
1183229,0,2
1453295,2,7
806228,2,3
283129,2,2
1410998,2,8
146149,2,1
419227,1,1
561019,0,1
1016091,2,1
441250,2,1
793178,2,3
1123507,2,1
668433,2,8
355349,2,1
1079539,2,2
918172,0,1
537263,0,1
137688,0,1
186090,2,1
223733,2,2
816350,1,1
674255,0,1
854599,0,1
508358,2,1
638183,2,1
200619,0,1
129561,0,1
702967,1,1
733700,2,3
715945,2,1
471865,2,5
1627539,2,1
1472632,2,4
946916,2,4
223274,2,1
1340552,2,1
124994,2,5
741433,2,1
207551,2,1
38557,2,2
1113270,2,2
1014001,2,1
657049,2,1
828252,2,1
562927,0,1
429039,0,1
753892,0,1
1540276,0,1
292753,0,1
231962,0,1
1066802,0,1
1536039,0,3
1084165,2,1
374144,2,1
584948,2,1
776754,0,1
550275,0,1
1686603,0,1
583605,0,1
1193071,0,1
766678,0,2
408661,0,14
582817,2,1
310682,2,5
603413,2,5
251236,1,1
1152330,0,15
118591,0,11
803861,1,1
1092753,1,1
939302,1,1
574026,0,8
705583,0,17
355424,0,2
379259,1,2
1143047,0,1
1113905,0,1
193506,0,1
1565078,0,1
749299,2,1
1292874,2,1
1432159,2,1
779671,2,1
252469,1,2
549194,0,1
1281829,0,1
1316256,0,1
515994,0,1
1566970,2,2
72883,2,1
410187,2,1
1494950,2,1
1460752,0,1
262232,0,1
1243970,0,1
777805,0,1
785444,0,1
364299,1,2
50107,1,1
1089153,1,1
947663,2,1
856830,0,1
914648,0,2
284933,2,1
1312047,2,11
1454205,2,4
576866,2,1
308602,2,1
1175946,0,2
894911,2,1
1048292,2,2
903408,2,1
162008,2,1
446675,2,1
621146,2,1
1181351,2,1
958387,2,1
704329,2,1
1017387,2,1
1700562,2,1
493739,2,1
1157233,2,1
1545973,2,1
203580,2,2
962939,2,1
465128,0,1
425720,0,1
1248987,0,1
483660,0,2
196156,0,2
1254528,0,1
257498,2,1
1599685,2,1
362843,2,1
1632920,0,1
1672329,0,1
1428275,0,1
1186139,0,1
1494260,0,1
595351,0,1
912592,0,1
1280158,0,1
1495941,0,2
1563590,0,1
697209,0,2
92859,0,1
1651240,0,1
1708379,0,7
611307,2,1
1180402,2,1
173902,1,1
635864,0,2
1325057,0,1
1367580,0,3
768045,0,4
243350,0,7
993810,1,1
1282487,1,1
1195760,1,1
1675732,0,1
1089828,0,1
836251,0,2
866984,0,1
1539841,0,1
847494,2,1
1394622,2,1
556997,2,4
1337695,2,9
723084,2,2
1431663,1,1
1617915,1,2
1070117,0,2
1155872,0,3
190447,2,1
112705,2,1
1183850,2,9
747473,2,1
580769,2,1
537438,0,7
738427,0,1
966502,2,1
665511,1,1
1175645,0,1
729835,0,7
1006952,2,3
317587,2,1
1447184,2,1
56338,0,1
1018446,1,1
450642,1,1
888730,2,3
1080632,2,1
626268,2,1
170682,2,1
997241,2,1
1678431,2,3
1113200,2,1
1163276,2,1
1361781,2,1
1119541,2,1
891992,2,1
1446697,2,1
71957,2,2
1153197,2,1
445187,2,1
456715,0,4
1548561,0,9
468557,0,1
526169,0,1
1629884,0,2
622778,0,1
1502326,0,4
1433553,0,1
1533169,0,1
948995,0,1
945432,0,1
488847,0,1
234914,0,1
695057,0,1
13946,0,1
253509,0,1
1457775,0,1
654742,0,1
1061617,0,1
62099,2,34
1305168,2,1
848730,1,1
382648,0,13
190334,0,2
855998,0,1
128480,0,7
182786,0,1
512124,0,7
1218390,0,1
1056385,0,5
1602931,0,2
1304547,1,2
1154258,1,1
1116475,1,1
342203,1,1
1171893,1,1
1684078,1,1
319855,1,1
1495886,0,2
507408,0,1
300728,0,1
509060,0,1
890442,0,1
321967,0,4
431283,2,6
166775,2,1
851581,2,1
628336,2,1
1473360,2,1
1402332,2,1
527164,2,1
149381,0,4
309074,0,1
1616881,0,1
379501,2,5
1169313,2,1
550701,2,2
1152684,2,6
1472995,2,2
831286,0,5
127292,2,1
449167,0,1
845314,2,1
150420,2,1
1669479,2,1
1503760,2,1
624173,2,1
1223149,1,1
561572,1,1
1417946,1,1
1394723,1,1
950607,2,1
1005059,2,3
719795,2,1
599377,2,1
176351,2,1
111107,2,1
371667,2,1
1466604,2,1
1602344,2,1
1102801,2,1
766346,2,1
461783,0,1
622568,0,1
442802,0,1
607212,0,3
1323686,0,1
1099530,0,1
865219,0,1
1524421,0,1
443236,2,1
1283592,2,1
669483,2,1
7321,2,1
535943,0,1
1199599,0,1
819925,0,1
1105761,0,1
1055070,0,1
1152020,0,1
1146767,0,1
1431590,0,2
289925,0,1
471730,0,1
427744,0,1
277848,0,1
643698,0,1
501263,0,4
1613022,0,2
769489,0,2
73389,1,1
43907,1,1
1566915,0,2
551181,0,1
192412,0,1
238134,0,1
1262479,0,1
1228117,0,2
943045,0,2
538145,0,1
516828,1,4
1537354,1,1
1191648,1,1
759683,1,1
159460,0,2
1142587,0,1
909638,0,1
421160,0,1
444059,2,1
994449,2,13
370958,2,3
590271,2,1
273586,2,2
1284700,2,2
395534,1,3
391241,1,1
551315,0,1
861838,0,3
1057311,0,1
1384971,2,2
1670963,2,1
1604032,2,2
969432,2,1
977992,2,1
825919,2,1
583526,0,1
1502605,0,3
168560,0,1
140073,0,2
1565634,0,2
1206547,0,1
433826,2,1
1675092,2,1
420218,0,1
837727,0,1
1611598,2,1
1437171,0,1
794541,0,1
1438173,2,1
1305483,2,1
593480,2,1
985788,2,1
1071706,2,1
603831,2,3
1588608,2,3
691428,2,1
189067,2,1
475955,2,1
175750,2,2
1011011,2,4
1206974,2,2
370466,2,1
441554,0,1
470126,0,1
625406,0,1
766447,0,1
845247,0,1
1083034,0,1
1501286,0,1
110501,0,1
1556017,0,3
1654964,2,1
700658,2,1
248027,2,1
1649272,2,1
565734,0,1
1608488,0,1
29568,0,1
1696804,0,1
1026238,0,2
1235974,0,1
1668310,0,2
522344,0,1
1431064,0,1
1517303,0,1
233106,0,2
1498954,0,3
1120212,0,1
1159287,0,1
949467,0,1
216888,2,1
492426,1,3
856058,1,1
547812,1,1
96490,0,2
837947,0,1
264210,0,31
330582,1,5
145132,1,2
165524,0,3
1579136,0,19
54529,1,1
413196,1,2
1525662,1,1
469327,1,2
1517863,0,2
276754,0,1
1563804,0,1
145154,0,1
470745,0,3
227894,0,1
339279,0,3
1339048,2,1
754711,2,1
1061957,2,2
532397,2,10
1231897,2,13
112749,2,2
249741,2,2
1154985,1,1
481349,1,1
365297,0,1
1523582,0,2
1583364,2,1
518198,2,3
1405542,2,11
1405666,2,1
681635,2,2
709882,2,2
754357,2,1
822569,0,1
981330,0,1
1456080,0,1
725412,0,1
664658,0,3
1612885,0,1
473814,1,1
1478551,1,1
672929,1,1
1673221,0,2
469982,2,2
534677,0,1
1290115,1,1
140676,2,2
1354487,2,9
454589,2,1
826927,2,1
735352,2,1
1541254,2,1
835219,2,1
127434,2,1
1282064,2,2
847285,2,1
1224050,2,1
1088059,2,3
466239,0,1
440865,0,1
762997,0,1
1265598,0,2
1410851,0,1
1247306,0,1
184890,0,1
1234157,0,1
921436,0,1
1048235,0,1
1572897,0,1
1140476,2,1
1379132,2,1
1000432,2,1
723690,0,1
1293482,0,1
697122,0,1
1300465,0,1
349699,0,1
72747,0,1
1115754,0,1
1322489,0,1
753706,0,1
1078152,2,7
87079,1,1
1453582,1,1
1238089,0,5
637038,1,1
592561,0,2
209107,0,4
754631,0,2
480326,1,1
521467,1,2
1667451,1,1
1526671,1,1
1152988,1,1
1572966,0,5
1017658,0,1
1172607,0,8
1012460,0,1
158815,0,3
191434,0,7
1175471,0,2
721723,2,25
301599,2,3
1215795,2,1
803617,2,4
544532,2,2
485625,2,1
1374245,2,1
836552,2,1
1525952,2,1
1452188,0,4
596726,2,1
787210,2,1
310234,2,2
623822,2,6
534693,2,3
1228895,0,1
308261,1,3
145741,2,1
222410,2,1
1449586,2,2
265100,1,1
926544,1,1
64318,0,1
879896,0,1
843987,0,1
327082,2,3
992021,2,2
313803,2,4
325048,2,1
302736,2,1
1410547,0,1
1453101,1,1
1037761,1,1
904256,2,3
903386,2,1
890761,2,1
240662,2,8
346412,2,1
1492850,2,2
1251953,2,6
1006165,2,8
1671339,2,1
1239527,2,1
1130079,2,1
106305,2,3
895133,2,2
1375911,0,2
889788,0,1
822334,0,1
525498,0,1
996288,0,2
1664959,0,1
1501356,0,1
57526,2,1
1337187,2,1
144314,0,1
599076,0,1
257639,0,1
1473558,0,3
1520864,0,1
769904,0,2
1328100,0,3
427975,2,1
1193763,2,6
971076,1,1
543968,0,7
466506,0,5
320974,1,4
101414,1,3
1427530,1,1
587669,0,2
340867,0,6
949876,0,1
672540,0,2
636102,0,4
130774,0,1
1614045,0,1
497328,0,1
250142,1,1
1625774,1,1
411462,1,3
1650656,1,3
1509740,1,1
562311,0,1
852652,1,1
876055,0,2
1602900,0,2
699193,0,1
115809,0,1
1251255,0,1
565531,0,1
1272069,2,25
1663979,2,1
795198,2,3
801414,1,3
70618,0,1
969016,0,1
1578067,2,1
566019,2,1
291322,2,1
590527,2,1
349407,2,1
901230,2,1
393701,0,1
784738,0,1
383334,0,1
724858,0,1
791755,1,1
522080,2,2
985698,2,1
1425867,2,2
859512,0,1
134930,2,2
54088,2,1
324808,2,1
525248,2,1
1352455,2,1
1257511,0,4
495836,0,1
249941,0,2
1156028,0,1
946206,1,1
1705869,1,1
948060,2,3
197585,2,1
114850,2,1
447531,2,3
423602,2,1
605552,2,1
1133976,2,2
1468161,2,1
782769,2,6
1506756,2,2
1119136,2,1
1042970,2,2
1286644,2,2
761047,2,2
1198770,2,1
469077,0,1
443328,0,1
659957,0,2
1639246,0,1
451125,0,1
1530161,0,1
1513612,0,1
1476698,0,1
230601,0,1
888639,0,1
1447270,0,1
233667,2,1
956535,2,1
610381,0,1
363207,0,1
323750,0,1
846894,0,1
1491823,0,1
1655999,0,1
1657891,0,2
952394,0,1
1705391,0,1
1229380,0,1
1641727,0,1
1671819,0,1
548065,0,1
145083,0,1
703586,0,1
1469483,2,35
1175007,2,22
1192165,2,9
617814,2,7
231369,1,1
1620784,1,1
273625,1,2
122419,1,1
1642649,1,2
373758,1,1
101388,0,1
943420,0,5
694010,0,1
1233243,0,2
562162,0,3
583083,0,1
572593,0,1
335803,0,1
1428458,1,1
143038,1,1
1423633,1,1
907329,1,1
1076805,0,4
1171901,0,1
415858,0,1
1120286,0,1
347648,0,1
597572,2,1
772558,2,1
613101,2,1
1162446,2,4
1191387,2,1
1115,1,1
1010888,0,3
994762,0,3
1221500,0,3
533912,0,1
1270047,2,4
773973,2,2
1120302,2,2
398990,2,1
1281596,2,1
698102,0,1
347508,0,1
1019308,0,1
694105,0,1
1133830,1,1
1097664,1,1
1066393,0,1
814,0,1
504588,2,11
885749,2,1
1033397,0,1
913481,1,1
1117872,2,1
691464,2,3
968192,2,4
452852,2,1
630714,2,1
307226,2,2
205950,2,1
702785,2,1
1005204,2,1
219411,0,2
623798,0,4
305768,0,2
445651,0,1
1608725,0,1
934708,0,1
1593203,0,1
1570791,0,1
1502384,0,1
1498366,0,2
56362,0,1
106568,0,2
126185,0,1
596719,0,1
1196277,0,6
207970,0,1
466003,0,2
1703049,0,1
227928,0,1
683616,0,1
1427374,2,1
1210403,2,1
124490,0,8
993902,2,17
