id,name,n_pubs,n_citations,h_index
513486,Christian Matthiessen,2,0,0
552664,J. B. Pollack,3,0,0
553801,William Hartmann,1,0,0
571290,Xin Guo,1,0,0
584560,Alessandro Bergamo,1,0,0
619018,Geert Caenen,1,0,0
623424, Suha Kwak,3,0,0
635427,Joe Guthrie,2,4,1
678398,Sandy Shinn,1,1,1
685096,Avideh Zakhor,1,0,0
690314, Wan-Chi Siu,1,0,0
755732,Ashwin Lall,1,2,1
769341,Wei-Shi Zheng,2,0,0
795108,Michael M. Merzenich,2,0,0
799612,Joachim A. Weickert,3,1,1
809838,Jan Padeken,1,0,0
815377,Atsuhiko Banno,1,0,0
825884,Andrei Zaharescu,1,0,0
827993,Noam Slonim,1,0,0
841632,Alan M. Wallington,2,0,0
902650,Nicholas Roy,1,9,1
923945,Christian Retoré,1,0,0
926577,Catherine Chen,1,0,0
934710,Artur Merke,2,1,1
949817,Keith Stevens,1,0,0
955616,Joseph Sill,2,1,1
966535,Scott Drellishak,1,0,0
1006648,Lin Chen,1,0,0
1036331,N. Nicolov,3,3,1
1082886,Gideon S. Mann,2,4,1
1131537,Tiberio S. Caetano,1,0,0
1142661,Sravana Reddy,4,1,1
1143154,Jim Gee,1,0,0
1169848,Liang Lin,1,0,0
1175876,Yaakov Engel,2,1,1
1223284,Xiaodong Shi,1,0,0
1242570,Jian Shao,1,0,0
1272971,Raj D. Iyer,1,16,1
1286644,Bo Han,2,7,1
1315131,Ming Liu,1,0,0
1355061,James M. Brower,1,0,0
1368555,Chih-Yuan Yang,1,0,0
1421451,V. Santos,1,0,0
1448942,Jingdong Wang,1,0,0
1474027,Salman Khokhar,1,0,0
1512419,Avi Pfeffer,1,1,1
1522131,Hao Zhang,2,1,1
1544057,Massimiliano Pontil,4,1,1
1569337,Peter J. Edmunds,1,0,0
1583093,Kirby Vosburgh,1,0,0
1625791,A. MacKirdy,1,0,0
1653664,F. Mairesse,2,5,2
1655859,Micheline Beaulieu,1,0,0
1667633,Jianchao Yang,2,0,0
41701,Cong Liu,1,0,0
96636,Shree K. Nayar,1,1,1
110339,Eyal Krupka,1,0,0
129066,F. C. Wu,2,0,0
139507,Hisashi Kashima,2,6,1
209082,George Anton Kiraz,3,0,0
218608,Patrick S. Huggins,1,0,0
239450,Akshaya Kumar Mishra,1,0,0
239917,Christophe Papin,1,0,0
301236,Yanlin Guo,2,1,1
306077,Eric I. Chang,1,0,0
331289,P. J. Edwards,1,0,0
332210,Huijing Zhao,1,0,0
371289,Hugo Meinedo,1,0,0
374144,Chin-Yew Lin,1,0,0
395674,Yanyan Lan,1,0,0
404044,M. Naor,1,1,1
469393, Changchang Wu,2,0,0
475602,Xianbiao Shu,1,0,0
487799,Carme Torras,1,0,0
490135,Chen Zhang,1,0,0
510052,Brian V. Funt,6,5,1
544163,Hae-Gon Jeon,1,0,0
557304,Yu-Han Chang,1,0,0
565014,Eagle Jones,1,0,0
593925,Carsten Steger,2,0,0
636000,João G. M. Gonçalves,1,0,0
657123,Russell L. Zaretzki,1,0,0
668096,Faisal Ahmad,1,0,0
689193,Marcel Brückner,1,0,0
689765,Thomas Schaaf,2,2,1
707146,Nicholas Costen,1,0,0
718674,Veronika Horvath,2,1,1
742803,Li Wei,1,0,0
777250,Christian Hane,2,0,0
809879,Jianbo Shi,1,0,0
840792,Yves Bérubé Lauzière,1,1,1
843768,Bernd Neumann,5,1,1
864828,Ray R. Larson,1,0,0
880225,Joel Wallenberg,1,0,0
898600,Rachel E. O. Roxas,1,0,0
905188,Jia Wang,1,0,0
907461,Xintao Wu,1,0,0
993810,H. Zaragoza,2,1,1
995747,Xiao Liu,1,0,0
1022126,Abhinav Gupta,1,0,0
1024568,Greg Myers,1,0,0
1031904,Taesun Moon,3,5,2
1046325,Karin Kipper Schuler,1,0,0
1053318,Bill Keller,1,0,0
1063744,Hanjiang Lai,1,0,0
1071061,M. Sabry Hassouna,2,0,0
1115630,Prasad M. Deshpande,1,1,1
1118640,Alice J. O'Toole,1,0,0
1118659,David P. Dobkin,1,0,0
1152684,Marc Dymetman,6,9,2
1170073,Kristy Hollingshead,3,11,2
1175070,Dan Pelleg,3,2,1
1197658,Dragan Gamberger,2,0,0
1200549,Rhodri H. Davies,1,0,0
1305969,Ryan T. Mcdonald,15,221,7
1341144,Venu Govindaraju,2,0,0
1356619,S. Shankar Sastry,1,0,0
1416241,Juan K. Lin,1,0,0
1441771,James R. Miller,1,0,0
1442762,Ruby C. Weng,1,0,0
1464978,Michael Rubinstein,2,0,0
1471407,Yichang Shih,1,0,0
1491735,Lauri Karttunen,5,21,3
1499179,Mohammad Haris Baig,1,0,0
1524276,Balaji Ganapathy,1,0,0
1529789,K. Choukri,1,0,0
1539589,Ji-Rong Wen,2,5,2
1543173,Elena Terenzi,1,0,0
1546239,Gisle Ytrestøl,1,0,0
1547151,Paul W. Fieguth,3,2,1
1562574,Christian Hoffmann,1,0,0
1563079,Yunde Jia,2,0,0
1675092,Arun Kumar,1,1,1
1693859,T. Lozano-Pérez,1,6,1
1708379,G. Giraudon,7,0,0
24869,Vivek Verma,1,0,0
74703,Matthieu Bray,1,0,0
91818,Zechao Li,1,0,0
97481,Brian MacWhinney,1,2,1
101675,Gwenaelle Piriou,1,0,0
102792,Seo Jung Yun,1,0,0
129702,David Vera,1,0,0
134551,Michael Phillips,17,51,4
170695,Andreas Wedel,1,0,0
197547,Shujie Liu,3,1,1
230488,Bla&#382/ Zupan,2,0,0
248099,A. Zisserman,6,6,1
268001,Csaba Domokos,1,0,0
290065,W. Wahlster,2,0,0
297112,Hao Yu,1,1,1
307995,Y. F. Wang,1,0,0
374512,Yacov Hel-Or,2,0,0
375782,K. Vijay-Shanker,12,52,3
381610,J. P. Cocquerez,2,0,0
397608,Saher Esmeir,1,0,0
426383,Francis Bond,5,5,1
429134,Giuseppe Carenini,6,4,2
438626,Volha Petukhova,1,0,0
445304,Raffay Hamid,3,0,0
451730, Zhihui Hao,1,0,0
458289,E. Anne Paulson,1,6,1
492093,Kazuaki Maeda,1,0,0
515994,Lukasz Zalewski,1,0,0
525472, Hongxun Yao,1,0,0
533108,Gang Wu,2,0,0
533912,Joon Kyu Seo,1,0,0
539686,Tony Zhang,1,0,0
547147,Paul Christopher Meuse,1,0,0
565460,Shipeng Li,2,0,0
568273,Wei-Yang Lin,1,0,0
622818, Xin Tong,1,0,0
653607,Christine Pao,3,10,1
662311,C. Lawrence Zitnick,6,2,1
668875,Qingshan Liu,2,0,0
702189,Meng Tang,1,0,0
704329,Carolyn Penstein Rosé,1,0,0
715124,Timothy M. Hospedales,1,0,0
717757,Liesl Osman,1,0,0
724858,Samsung Samsung,1,0,0
769752,Kevin P. Murphy,3,9,2
817914,P. Nesi,1,0,0
866199,R. R. Martin,1,0,0
880620,Günther Palm,1,0,0
900237,Se Young Park,1,1,1
1008019,Ahmet Engin Ural,1,3,1
1071777,Christine Moran,1,170,1
1073869,Patrice Delmas,1,0,0
1086916,Haifeng Chen,2,0,0
1086988,Aaron Hertzmann,3,1,1
1091421,F. Xavier Roca,1,0,0
1096287,Dengxin Dai,2,0,0
1106029,Edward Johns,1,0,0
1120610,Henning Zimmer,2,0,0
1206493,T. Viéville,6,5,2
1211308,Gerhard Neumann,1,0,0
1214358,B. Girod,1,0,0
1254217,Yael Moses,4,3,1
1266669,Martha Farah,1,0,0
1355231,Sandip Debnath,1,0,0
1357857,Ju Han,1,0,0
1390520,Dorin Comaniciu,2,0,0
1416410,Mike Mintz,1,30,1
1429555,Anton van den Hengel,3,0,0
1433257,Paul Smith,1,0,0
1453055,Daniel Cer,3,13,2
1454471,Huiqi Li,1,0,0
1540276,Naoki Akae,1,0,0
1547535,Song-Chun Zhu,1,0,0
1581166,Takashi Machida,1,0,0
1600801,Charles V. Stewart,5,1,1
1634433,John Oliensis,9,6,2
1648983,Yasushi Yagi,1,0,0
1703171,Amardeep Grewal,1,0,0
1485,Antonin Chambolle,1,0,0
3147,A. Basu,1,0,0
41726,J. Bilmes,1,2,1
59420,Vinay Sharma,1,0,0
95996,T. Okabe,2,0,0
113561,Joseph Rosenzweig,1,0,0
127383,M. Marcus,20,139,5
199122,André Bittar,2,0,0
318486,Longin Latecki,3,1,1
322218,Eero Peter Simoncelli,2,1,1
329518,David Edward Demers,2,0,0
388179,C. J. Rupp,1,5,1
389918,J. T. Barron,5,0,0
392493,Ivilin Stoianov,1,0,0
426971, Ketan Tang,1,0,0
430388,e. Bruzzone,1,0,0
440711,Michael Pust,2,3,1
443583, Jongwoo Lim,1,0,0
461669,Honglin Sun,1,3,1
505612,Leon J. Zhao,1,0,0
510819,Jimmy Wong,1,0,0
511743, Chi-Keung Tang,1,0,0
517085,Yitao Zhang,1,0,0
541324,Seth Kulick,7,7,1
543559,Zhuolin Jiang,2,0,0
559504,W. James MacLean,3,0,0
570876,Carlo Tomasi,10,8,2
575201,Virginia R. de Sa,1,0,0
628039,N. Dinstl,1,0,0
678798,Michael De Smet,1,0,0
689844,Ham Rara,1,0,0
700879,Rainev Stiefelhagen,1,0,0
703747,Aparna Taneja,2,0,0
714983,Kevin Matzen,1,0,0
755952,Chris Boehnen,1,0,0
802523,Nikolay Stefanov,1,0,0
804850,Chang Hu,1,3,1
841231,J. Pearson,2,0,0
844365,Daniel A. Teibel,1,2,1
867716,Benjamin Ummenhofer,1,0,0
874005,Radosław Moszczyński,1,0,0
896755,Wayne Xin Zhao,5,4,1
912565,Ido Omer,1,0,0
968667,Kazunori Okada,2,0,0
999530,Xiaojin Jerry Zhu,1,0,0
1073999,Daan Wierstra,2,0,0
1075624,Chris Ding,1,0,0
1098362,A. Zaccarin,1,0,0
1135744,Sandesh Singh,1,0,0
1148494,E. Boyer,2,0,0
1165166,Hongyi Zhang,1,0,0
1180036,Ricky Grant,1,0,0
1228990,Sid Upadhyay,1,0,0
1307449,Dominic Mazzoni,1,0,0
1313752,Daphna Shezaf,1,2,1
1359972,Richard K. Belew,1,0,0
1361411,Nikhil Dinesh,1,0,0
1447770,Longhua Qian,2,1,1
1450202,Danushka Bollegala,3,4,1
1465848,Shane Bergsma,7,14,2
1476495,Jon Almazán,1,0,0
1520609,Chi-Wei Chu,1,0,0
1524514,Kiriakos N. Kutulakos,12,2,1
1610525,Michael S. Brown,3,0,0
1642953,James J. Clark,1,0,0
1645542,Bo Xu,1,1,1
1649240,Yi Liu,1,0,0
1655370, Bing Li,2,0,0
1658451,Adam Hoover,1,0,0
1667173,Daphne Koller,2,0,0
1687385,R. Kennedy,1,0,0
674,J. Gelfand,1,0,0
32219,Houwen Peng,1,0,0
37896,Pablo Andrés Arbeláez,5,0,0
38042,Takenobu Tokunaga,1,1,1
42044,Weiming Li,1,0,0
55406,Jean-Luc Perret,1,1,1
58704,Timothy Baldwin,19,28,3
63158,Maosong Sun,5,6,2
128273,Hailin Jin,1,0,0
231962,Roni Shweka,1,0,0
231976,Marielle Lange,1,0,0
243968,Ryan Crabb,1,0,0
249941,Dirk Schnieders,2,0,0
305768,S. Soatto,2,0,0
318916,Hans Georg Zimmermann,1,0,0
320058,Dong Liu,2,0,0
329899,Daishi Harada,1,3,1
339894,F. Shilat,1,0,0
362975,Benjamin Taton,1,0,0
396834,Josef Psutka,1,0,0
406238,Xiaopeng Zhang,1,0,0
426363, Fengjun Lv,2,0,0
431620,Jeffrey Ho,2,0,0
441023,G. Falcão,1,0,0
443154,Markus Lappe,1,0,0
469337, Chenglei Wu,1,0,0
475799,Sundar Vedula,1,1,1
538145,Kah Kay Sung,1,0,0
538631,Calvin Olano,1,0,0
550281,Mitsuo Shimohata,1,0,0
583605,Chaohui Wang,1,0,0
629317,Lei Zhang,2,0,0
652663,Yi Zhang,5,2,1
656886,Doug Beeferman,2,1,1
683243,Jinshi Cui,2,0,0
684853,David Marsan,1,0,0
698359,Kuoung Mu Lee,1,0,0
731615,Sami Romdhani,4,0,0
747061,Sanghoon Sull,2,0,0
770551,Rahul Bhagat,1,12,1
774817,Alexandre Cruz Berg,4,4,1
780066,Patricia Lutsky,1,0,0
781189,David Russell,1,0,0
784738,Jari Hannuksela,1,0,0
793560,Jennifer Stromer-Galley,1,0,0
803482,Demetrios Betsis,1,0,0
805339,Mark Johnson,42,402,11
805733,Mohammad T. Islam,1,0,0
839831,Jimin Liu,1,0,0
879925,Drahomíra  johanka  Spoustová,1,0,0
892292,Joan Martì,2,0,0
894037,Markus Dreyer,6,25,3
908916,Robin McEntire,1,0,0
911749,Michael Chan,1,0,0
929058,J. Amat,1,0,0
955152,Lucia M. Vaina,1,0,0
970962,Miriam Schulte,1,0,0
982249,P. Harrison,1,44,1
1027904,Orazio Gallo,1,0,0
1060888,John Paisley,1,0,0
1069518,Cédric Lopez,1,0,0
1094997,Ting-Chuen Pong,1,0,0
1118275,Razvan C. Bunescu,3,9,2
1128186,Sharon A. Caraballo,1,16,1
1129150,Jordi Vitria,1,0,0
1138030,Yuji Niwa,1,1,1
1138415,Edgar Dahl,1,0,0
1181919, Rui Li,1,0,0
1206885,Tong Wang,1,0,0
1233291,Paul S. Jacobs,5,3,1
1257035,Niklas Jakob,2,7,2
1261566,Douglas A. Reynolds,1,0,0
1263898,Jane J. Robinson,2,1,1
1304198,Julien Kupiec,5,26,3
1305463,Xiang Lan,1,9,1
1390885,A. Aiken,1,0,0
1398274,Yimin Zhang,1,0,0
1407723,António Branco,1,0,0
1411214,Blair Lehman,1,1,1
1419326,Pidong Wang,1,0,0
1442253,Tao Xiong,2,0,0
1467468,Jean Michel Renders,2,4,1
1497022,L. Wang,1,0,0
1510172,Xi Peng,1,0,0
1528306,Advaith Siddharthan,8,16,2
1530161,Yanwei Pang,1,0,0
1540233,Jan C. Gemert,1,0,0
1545640,Avner Priel,1,0,0
1546323,Julien Weissenberg,1,0,0
1565479,Achim Hoffmann,1,0,0
1586812,Haim Schweitzer,7,1,1
1594550,Gijoo Yang,1,1,1
1600170,Walter Kasper,1,5,1
1618110,Zhicheng Zheng,1,6,1
1694869,R M Westervelt,1,0,0
28962,Nikhil Naikal,1,0,0
34056,Michael J. Swain,1,0,0
48666,Hema Raghavan,1,2,1
89673,Douglas A. Talbert,1,0,0
99183,R. M. J. Cotterill,1,0,0
100385,Jeremy Moore,1,12,1
113255,Björn Gambäck,2,5,2
138820,Maria Fuentes,1,0,0
166697,Vaibhav Vaish,2,0,0
188999,Yupeng Liu,1,2,1
220786,Yutaka Ohyama,2,1,1
271818,Lei Wang,1,0,0
284933,Rossitza Ouzounova,1,0,0
352871,Ivor Tsang,1,0,0
366500,Bram van Ginneken,1,9,1
392740,Eduardo W. Basso,1,0,0
417210,Bogdan Matei,2,0,0
431463,Masaru Kitsuregawa,3,2,1
434317,Ying-Li Tian,1,0,0
447396,Zhifeng Li,1,0,0
458818,William A. Gale,8,91,5
460729,Laura Kallmeyer,2,0,0
465529,Katashi Nagao,1,0,0
468283,Bing Zhao,4,10,2
488895,Peter Whitelock,3,1,1
489752,Francisco J. Estrada,2,0,0
491796,Eibe Frank,5,5,1
494270,V. Caselles,3,9,1
503560,Scott D. Cohen,1,1,1
512512, Mengtian Sun,2,0,0
521731,Xiaoyang Wang,1,0,0
548559,Andrew Moore,1,0,0
550371,Igor V. Cadez,1,0,0
622778,C. Kulikowsk,1,0,0
626598,Zhifeng Li,1,0,0
650329,Erika Malchiodi,1,1,1
721514,Haoying Fu,2,1,1
753807,L. Peel,1,0,0
825670,Yuhong Guo,1,0,0
849229,Marta R. Costa-jussà,2,4,1
876604,Jun Li,1,0,0
878933,A. Bartoli,1,0,0
922438,Miriam Butt,1,0,0
946158,Baskaran Sankaran,2,0,0
952522,Chia-Ping Chen,1,0,0
984955,Bin Fan,1,0,0
1015336,Chaoyi Li,2,0,0
1029501,Congxia Dai,1,0,0
1072077,Tom Sie Ho Lee,1,0,0
1080632,Jen-Hsiang Lin,1,0,0
1085926,Shen-Shyang Ho,1,0,0
1102663,Kevin Knight,39,334,10
1108858,Ryan Gabbard,4,5,1
1157925,Mark A. Ruzon,1,0,0
1198770,Jonathan May,1,8,1
1216725,Lin Chen,1,0,0
1219124,Anatoly Litvinov,1,0,0
1248931,D. W. Aha,1,0,0
1262686,D. Vu,1,0,0
1290415,Jinyan Li,2,1,1
1315436,Gavin Taylor,1,0,0
1324854,Manjit Ray,1,0,0
1336926,A. L. Rodríguez,1,0,0
1356419,Geert-Jan M. Kruijff,2,4,1
1445728,V. S. Petrovic,1,0,0
1447184,Veera Pollard,1,3,1
1452313,Vladimir L. Cherkassky,1,0,0
1524040,Zhaojin Lu,1,0,0
1524871,H. Motoda,2,1,1
1544706,N. Snavely,3,0,0
1554858,Ruei-sung Lin,1,0,0
1570286,F. Chadebecq,1,0,0
1574528,Torsten Zeppenfeld,1,0,0
1616924,Tao Zhao,1,0,0
1643598,Shinsaku Hiura,1,0,0
1673827,Q. Cai,1,1,1
37714,Xu Wang,1,0,0
42849,A. W. Moore,17,9,1
73861,Yuichi Yoshida,1,0,0
78935,Sven Dickinson,1,0,0
208772,HongJiang Zhang,14,1,1
213925,Sisay Fissaha,1,0,0
248951,Hueihan Jhuang,2,0,0
281946,Shawn Andrews,2,0,0
310234,Sebastian Varges,2,2,1
315987,Chris R. Brown,1,0,0
317587,Danilo Mirkovic,1,0,0
367661,C Raymond Perrault,3,0,0
394408,Lionel Baboud,1,0,0
444163,Le An Ha,1,3,1
450613,Lancelot James,1,1,1
464174,Martha Herzog,1,0,0
488400,Qiang Hao,1,0,0
538319,Tom O'Hara,1,12,1
539227,O. Hasegawa,3,0,0
613197,Michael Wallis,1,2,1
629029,K. Diamantaras,1,0,0
638190,Nicholas Andrews,3,0,0
647317,João Pedro Guerreiro Neto,1,0,0
649279,Richard Segal,1,0,0
733578,Ciaran Lee,1,0,0
740129,Yael Dahan Netzer,2,0,0
761713,J. F. G. de Freitas,1,12,1
766346,Lukas Michelbacher,1,0,0
770147,Terran Lane,3,0,0
779943,Ernst Althaus,1,0,0
805024,Nancy Hupp,1,0,0
808508,Mark Treshock,1,0,0
820412,Xinxiao Wu,1,0,0
831763,S. Abney,1,44,1
904042,Kay Rottmann,1,1,1
944369,Guha Balakrishnan,1,0,0
968244,Miquel Cornudella,1,0,0
985059,Piotr Jasiobedzki,1,0,0
987791,Che-Han Chang,1,0,0
1012108,Ankush Dharkar,1,0,0
1040769,Yong Jae Lee,1,0,0
1076090,Reinhard Koch,1,0,0
1080234,Feng Zhou,1,0,0
1098406,Li Cheng,1,0,0
1139949,Marie Szafranski,1,0,0
1159300,Ahmed Saad Aldein,1,2,1
1170666,Naoki Abe,1,0,0
1196822, Ou Wu,2,0,0
1257511,Christoph H. Lampert,4,0,0
1283632,Steven J. Nowlan,3,0,0
1312330,Raheel Nawaz,1,0,0
1316135,Hamidreza Kobdani,1,3,1
1321030,Aline Villavicencio,1,1,1
1328595,K. Koile,1,0,0
1344806,Ge Xu,1,0,0
1347647,Edward Stern,1,0,0
1368510,Tarak Gandhi,1,0,0
1456830,Heather Friedberg,2,0,0
1474344,Suyog Dutt Jain,1,0,0
1486583,Liang Huang,9,109,6
1522488, Quannan Li,1,0,0
1545333,Bernhard Zeisl,1,0,0
1548314,Yung Taek Kim,2,2,1
1576742,Onureena Banerjee,1,2,1
1586317,David Ross,2,0,0
1599685,Hyun-Je Song,1,0,0
1615886,Gregory Shakhnarovich,13,3,1
1646534,Luc Steels,1,0,0
5992,Kari Torkkola,3,1,1
25020,Daniil Ryabko,2,0,0
26066,Carmen Banea,2,10,1
80907,Alicia Tribble,3,1,1
104812,Lihi Zelnik Manor,1,0,0
106305,David Chiang,3,0,0
112749,Koichi Takeda,2,0,0
114971,John W. Burge,1,0,0
119404,Chikashi Nobata,3,0,0
123772,Ola Knutsson,1,0,0
145741,Johanna Marineau,1,0,0
163889,J. Sallantin,1,0,0
192138,Markus Stricker,1,1,1
221379,Lionel Clément,1,0,0
235290,P. E. Nachtigall,1,0,0
242255, Wei Zhang,2,0,0
255822,Martine De Cock,1,3,1
267799,Xinsong Xia,1,4,1
279029,Kiyoshi Honda,1,0,0
283331,Ferhan Türe,3,1,1
307226,Qiuye Zhao,2,3,1
337256,Ronan Fablet,2,0,0
376217,Yair Weiss,12,23,3
397718,R. Chung,1,0,0
402307,Louise McNally,1,0,0
405288,Kent Wittenburg,4,9,1
539578,Richard Power,1,1,1
551181,Ralf Gerber,1,1,1
557272,Qingsheng Cai,1,0,0
584659,Mi-Suen Lee,1,0,0
737218,Bob Baddeley,1,0,0
753403,C. Rothwell,1,1,1
765659,Yao Li,1,0,0
790564,Stephen Wu,2,1,1
868272,Yunbo Cao,2,0,0
884251,Heng Yang,1,0,0
898005,Samidh Chatterjee,1,2,1
898882,Ruixuan Wang,1,0,0
924437,S. A. Clark,16,93,6
938233,Véronique Moriceau,1,0,0
977009,Xiaodong He,1,0,0
991316,Amelio Vázquez-Reina,1,0,0
1008637,Michael Chisholm,1,0,0
1053698,Chun-Nam John Yu,1,7,1
1061174,Deryle Lonsdale,1,2,1
1080756,Arindam Chatterjee,1,2,1
1103329,Ramesh Srivastava,1,1,1
1107277,Chong Jin Ong,1,0,0
1124811,Joachim M. Buhmann,2,0,0
1176201,P. J. Armstrong,1,0,0
1177496,Heather Holmback,1,1,1
1197637,Wei-Fen Lin,1,0,0
1240113,R. Roy,1,0,0
1242125,R. Hartley,1,0,0
1278195,Jing Zheng,2,1,1
1337781,David Zajic,2,9,2
1354039,Gloria Zen,1,0,0
1355506,Christopher Stokoe,1,2,1
1355874,Roland Seiffert,1,0,0
1382691,Davide Maltoni,1,0,0
1432713,Zhenqiu Zhang,1,0,0
1488659,Zhao Liu,1,0,0
1504083,J. S. Goddard Jr,1,0,0
1515207,A. Netz,1,0,0
1527396,Xucong Zhang,1,0,0
1534036,Wolfgang Heidrich,3,0,0
1560265,Junlin Hu,1,0,0
1610007,M. Reisert,1,0,0
1617173,Qingming Huang,1,0,0
1629618,Paul A. Viola,11,13,2
1635662,Frédéric de Mesmay,1,0,0
1662897,Vincent J. Della Pietra,5,13,2
1693340,Jonathan Alon,1,0,0
1710346,T. Darrell,7,0,0
13674,Martin Volk,1,0,0
74730,A. M Tekalp,3,0,0
83053,Stephane M. Meystre,1,0,0
84944,Parag Havaldar,3,1,1
114850,Chih-yu Chao,1,0,0
146388,Xiuming Huang,1,2,1
161282,Behzad Shahrary,1,0,0
173911,Bernard Lang,1,20,1
177449,Song Wang,3,0,0
191321,Langzhou Chen,1,0,0
191537,Jack L. Gallant,1,0,0
299335,Abby Levenberg,3,11,2
304490,M. Julia Flores,1,0,0
317789,Bo Sun,1,0,0
398573,Christoph Strecha,4,0,0
492408,Garrison W. Cottrell,1,0,0
499607,Michael Bendersky,1,0,0
503412,Dorian Suc,1,0,0
519481,Lucero Lopez Perez,1,0,0
539483,David R. Pierce,1,0,0
539663,Tian Zhang,1,0,0
547203,Douglas McKee,2,3,1
547731,David J. Heeger,1,2,1
575691,Takashi Washio,1,1,1
579680,Thomas Hanneforth,1,0,0
579716,Bryan Rusk,1,0,0
582270,B. Bhanu,1,0,0
582997,L. Raedt,6,4,1
591660,Nancy Chang,1,2,1
602197,Michal Zacharias,1,0,0
703586,A. Miticle,1,0,0
740516,Aswin C. Sankaranarayanan,1,0,0
805210,Lynette Hirshman,1,0,0
814825,Xiaoqian Jiang,1,1,1
817988,Rong Yan,2,1,1
825351,Oscar Danielsson,1,0,0
840144,Jian Yao,2,0,0
845881,P. Song,3,0,0
860421,Yin Li,1,0,0
862377,Pietro Perona,1,0,0
903485,Jan Votrubec,1,0,0
908483,Shannon Pollard,1,0,0
910319,Ruud Koolen,1,0,0
935238,Brian Amberg,2,0,0
943274,Christof Koch,11,0,0
949467,Elizabeth Shtrom,1,0,0
960596,Alan W. Carter,1,0,0
989015,Moira Regelson,1,8,1
1028245,Alice M. Chiang,1,0,0
1035823,Qinxun Bai,1,0,0
1050358,Amir Rosenfeld,1,0,0
1083464,Yao-Jen Chang,1,0,0
1102397,Francesco Ricci,1,0,0
1112660,Micha Eisner,1,1,1
1112973, Chia-Chih Chen,2,0,0
1118397,Jonas August,2,0,0
1122898,Paramveer S. Dhillon,2,0,0
1154773,Wallace L. Chafe,1,0,0
1154908,Shaul Hochstein,1,0,0
1178293,N. Reithinger,2,6,1
1206974,Xipeng Qiu,3,0,0
1210638,Alexandre Matov,1,0,0
1217703,Alan Derr,3,11,2
1224638,Toshikazu Wada,2,0,0
1252273,Ákos Utasi,1,0,0
1255208,Stella X. Yu,1,0,0
1300290,Bernardo Magnini,1,2,1
1311736,Adrien Bartoli,1,0,0
1324615,Douglas Gray,1,0,0
1354854,Yihua Chen,1,0,0
1410047,Kristen Parton,1,0,0
1492967,Christian Fügen,1,0,0
1514093,Andrew Gelfand,1,0,0
1535308,Arvind Sastry,1,0,0
1539278,Patrick Ott,1,0,0
1555571,Debbie Dunn,1,0,0
1558248,Robert Munro,1,0,0
1579050,Suthep Madarasmi,1,0,0
1615103,Patrick John Schone,1,7,1
1708009,Daniel Bolaños,1,0,0
33187,Annalisa Appice,1,0,0
115649,Rakesh Agrawal,2,1,1
120607,Jinseog Kim,1,0,0
150137,D. Lingrand,1,2,1
160978,Jose C. Principe,2,0,0
162238,Isaac Haxton,1,12,1
173903,L. Van Gool,24,15,1
179093,Alain Lehmann,1,0,0
208764,Praveen Srinivasan,1,0,0
244447,Jing Liu,1,0,0
267181,Dong Wang,1,0,0
305175,Jack D. Cowan,5,0,0
305373,Liang Huang,1,0,0
310970,Isabel Rojas,1,0,0
318509,Yanir Seroussi,1,0,0
334130,Toshimitsu Tanaka,1,0,0
381020,James M. Rehg,3,0,0
401334,LoongFah Cheong,10,0,0
427966,Judith L. Klavans,5,19,2
455094,Vitor R. Carvalho,1,0,0
456135, Kyoung Mu Lee,2,0,0
480868,A. M. Wallace,1,0,0
484408,E. Bienenstock,1,1,1
502170,Gaurav Tevatia,1,0,0
503366,Victor S. Sheng,1,0,0
528552,Kin-Hong Wong,1,0,0
574762,Xiaoqin Zhang,1,0,0
610486,Lei Zou,1,0,0
621364,Derek Proudian,1,3,1
622070,Dan Goldwasser,7,30,4
626661,Steven H. Weinberger,1,0,0
649754,Elizabeth G. Hetzler,1,0,0
658791,S. Hsu,1,6,1
705984,Geoffrey K. Pullum,3,8,1
732576,S. Carlsson,1,0,0
741218,Vítor Sequeira,1,0,0
755190,Jian-Feng Cai,1,0,0
768665,Slava Andreyev,2,4,1
833224,Louis C. Boggess,2,3,1
845742,Michael Greenspan,1,0,0
861290,Dawn Dutton,1,0,0
875282,Maxime Meilland,1,0,0
962942,Rob Abbott,1,0,0
996477,Joshua Goodman,1,29,1
1020840,Taro Watanabe,1,0,0
1021306,John O'Keefe,1,0,0
1024389,Maki Sugimoto,1,0,0
1034397,Dan Roth,36,115,6
1041386,Xian Qian,2,2,1
1043648,Luiz Velho,1,0,0
1047834,Xinquan Shen,1,0,0
1053804,Daniela Hall,2,1,1
1067549,R. Horaud,1,0,0
1068376,Mario Fritz,6,1,1
1096717,Judy Goldsmith,1,0,0
1104565,Gregory Ichneumon Brown,1,0,0
1127086,H. A. Kautz,1,1,1
1128041,Gerard Pons-Moll,1,0,0
1129742,Laura Firoiu,1,0,0
1148289,Peter Dayan,5,1,1
1155872,Dinh Q. Phung,3,0,0
1157493,Roberto Esposito,2,2,1
1158590,Moo K. Chung,1,0,0
1161521,S. Roth,5,0,0
1188137,Alessandro Lazaric,1,0,0
1192871,Sylvain Prima,1,0,0
1205732,Weiming Hu,1,0,0
1242884,Franco N. C. Wong,1,0,0
1281280,Annie Zaenen,1,5,1
1344559,Ziqiang Liu,1,0,0
1357823,David J. Stracuzzi,3,0,0
1363618,Radim Šára,4,3,1
1371077,Demetri Terzopoulos,4,3,1
