article_id_1,article_id_2
817957,855154
995514,855154
748706,855155
748797,855155
816165,855155
748212,855158
815897,855158
786549,855159
815868,855160
817611,855160
746875,855161
742234,855162
818038,855162
815112,855266
815901,855266
815902,855266
816170,855266
817596,855266
854653,855266
995522,855266
748343,855267
815858,855267
815901,855267
816062,855267
816166,855267
817596,855267
853663,855267
815112,855268
817596,855268
742224,855269
748343,855269
748583,855269
742218,855270
748561,855270
815801,855270
815880,855270
815897,855270
815904,855270
817473,855270
748561,855271
815893,855271
817598,855271
818038,855271
854666,855271
746865,855272
815880,855273
815893,855273
815905,855273
815888,855274
816062,855275
817477,855275
746871,855276
748465,855276
748691,855276
786511,855276
818059,855276
466736,855277
748446,855277
815896,855277
817598,855277
786576,855278
815897,855278
815898,855278
815904,855278
815905,855278
995470,855278
746867,855279
746885,855279
786539,855279
815915,855279
854646,855279
464466,855280
466888,855280
565531,855280
748550,855280
815796,855280
815907,855280
816176,855280
816184,855280
854643,855280
815850,855281
742218,855282
746885,855282
786539,855282
815915,855282
854646,855282
995470,855283
464434,855284
464644,855284
466736,855284
466892,855284
786576,855284
815924,855284
853850,855284
854637,855284
815864,855285
815808,855286
815887,855286
742218,855287
854636,855287
748541,855288
786515,855288
815800,855288
815876,855288
854665,855288
854675,855288
466229,855289
748155,855289
748541,855289
816081,855289
746865,855290
746903,855290
748716,855290
817598,855290
995479,855290
854671,855291
466231,855292
466263,855292
748550,855292
815926,855292
816081,855292
748449,855306
854665,855307
746879,855308
748990,855309
815922,855309
817846,855309
748550,855310
748703,855310
817846,855310
748550,855311
855314,855312
855312,855314
786528,855316
815825,855316
742230,855368
746865,855368
815902,855368
817581,855368
995461,855368
853647,855369
853647,855370
815111,855371
817779,855371
280488,855372
818038,855372
853844,855372
815902,855375
853652,855375
815069,855376
815131,855377
816173,855377
853652,855377
995468,855377
89060,871866
89068,871866
89070,871866
817750,871881
817739,871883
817749,871883
89070,871884
817739,871884
817749,871884
817758,871884
465902,875945
466723,875945
875945,875945
812453,875947
812579,875947
840934,875947
840938,875948
840965,875948
272536,875949
457911,875949
770846,875950
280409,875951
465917,875951
476744,875953
875957,875957
836717,875959
464434,875960
770781,875961
770863,875961
840956,875961
840958,875961
466081,875962
770772,875962
466263,875963
770759,875963
840882,875963
464280,875965
840913,875965
465747,875967
466078,875967
770796,875967
840913,875967
840928,875967
466263,875968
840938,875968
876050,875968
272527,875969
464436,875969
464633,875969
465916,875969
466927,875969
565537,875969
770827,875969
840922,875969
466263,875970
770766,875970
592108,875973
840948,875973
464606,875974
466086,875974
564279,875974
770788,875974
840882,875974
840890,875974
625065,875975
770830,875975
812501,875975
836707,875975
840857,875975
465928,875976
770859,875976
840924,875976
464778,875977
840846,875979
840852,875979
770830,875980
770857,875980
812400,875980
840903,875981
466230,875983
770852,875983
840835,875983
875983,875983
770763,875984
770796,875984
854636,875984
272536,875987
812535,875987
836904,875987
464615,875988
466073,875988
840854,875988
840947,875988
465754,875989
770774,875989
464434,875991
465754,875993
817422,875993
565545,875994
770851,875994
565549,875995
718392,875995
770811,875995
836706,875995
840962,875995
464268,875997
466419,875997
466576,875997
466887,875997
565531,875997
815864,875998
466087,876002
770831,876003
770846,876003
840902,876004
840959,876004
876004,876004
457719,876005
724162,876005
724253,876005
464607,876006
466230,876006
565532,876006
840904,876006
770767,876008
840839,876008
840892,876008
770767,876009
836721,876009
840968,876009
724344,876013
836724,876013
466263,876014
565549,876014
465751,876016
840944,876016
770829,876018
465755,876021
565528,876021
770808,876021
812582,876022
836674,876022
770830,876023
840907,876023
876026,876026
464434,876027
466892,876027
840856,876027
466597,876030
466731,876032
840955,876032
272527,876033
464621,876033
465916,876033
565545,876033
770851,876033
812449,876033
840965,876033
840967,876033
770804,876034
840962,876034
465890,876035
770754,876036
770852,876036
840947,876036
464434,876040
718442,876040
812352,876040
812582,876040
466412,876041
770828,876041
840958,876042
465922,876043
466744,876043
770809,876043
840856,876044
939977,876044
280437,876045
464434,876045
770763,876045
280437,876046
464639,876046
770791,876046
770868,876047
770861,876048
840936,876048
464303,876049
464636,876049
466075,876049
770775,876049
770777,876049
840937,876049
466263,876050
875968,876050
464449,876051
770847,876051
840893,876052
840942,876055
465893,876056
770774,876059
770780,876062
466887,876065
464434,876066
816181,876066
854636,876066
466263,876068
565538,876070
724162,876072
466066,876073
770781,876073
840958,876073
465760,876074
770839,876075
840933,876075
770845,876076
464434,876077
770763,876077
812416,876078
840868,876080
840846,876081
840852,876081
840924,876081
840962,876081
564285,876082
812619,876082
746898,938653
746902,938653
786531,938653
815910,938653
1264953,938653
815903,938656
815808,938657
816072,938657
99662,938658
742218,938658
786573,938658
815808,938658
815887,938658
817472,938658
464434,938659
786576,938659
816181,938659
817424,938659
854636,938659
854871,938662
742223,938663
748191,938663
815847,938663
815910,938663
742228,938664
466736,938665
742218,938665
815833,938665
815896,938665
816167,938665
854637,938665
748708,938666
748721,938666
748722,938666
815897,938666
815904,938666
815905,938666
816181,938666
817464,938666
855278,938666
995470,938666
464434,938667
466736,938667
564279,938667
786576,938667
815896,938667
815897,938667
815898,938667
854636,938667
817422,938668
817423,938668
748191,938669
748301,938669
815876,938669
817440,938669
817441,938669
815876,938670
816064,938670
816205,938670
817441,938670
817563,938670
786515,938671
815876,938671
817511,938671
855288,938671
786555,938672
815876,938672
817440,938672
817441,938672
748444,938674
786548,938674
786574,938674
815906,938674
817434,938674
816170,938675
854846,938675
815099,938679
815902,938679
816173,938679
853647,938679
855375,938679
748473,938680
817446,938680
786568,938681
817444,938681
99686,938682
742218,938682
815808,938682
815887,938682
815899,938682
746863,938683
815845,938683
748798,938684
815810,938684
817465,938684
465754,938685
746885,938686
815915,938686
854646,938686
565545,938687
746885,938687
815915,938687
854646,938687
855279,938687
855282,938687
817604,938688
817962,938688
855287,938688
748354,938689
748368,938689
748550,938689
815895,938689
817955,938689
818060,938689
748550,938691
786527,938691
815895,938691
742218,938692
742231,938692
815880,938692
817464,938692
817472,938692
817505,938692
855270,938692
815880,938693
815897,938693
817464,938693
817472,938693
818022,938693
818038,938693
938699,938693
742218,938694
815880,938694
815897,938694
817431,938694
817472,938694
817473,938694
855270,938694
746865,938695
815893,938695
815896,938695
817420,938695
466893,938696
742229,938696
748449,938696
817480,938696
817503,938696
1264985,938697
816068,938698
746865,938699
748473,938699
818022,938699
853849,938699
938693,938699
816166,938700
748735,938701
748191,938702
817487,938702
748191,938703
817487,938703
938702,938703
748670,938704
815868,938705
854645,938705
464267,938706
466101,938706
742230,938706
748722,938707
815894,938707
854645,938707
464434,938708
815924,938708
816181,938708
466593,938710
466736,938710
746865,938710
748722,938710
786577,938710
817472,938710
817548,938710
746903,938711
817439,938711
817453,938711
817613,938711
786572,938712
815879,938712
816082,938712
816170,938712
748476,938713
748555,938713
748810,938713
815879,938713
748465,938714
748550,938714
815879,938714
816159,938714
815902,938715
815112,938716
816170,938716
816227,938716
854846,938716
854849,938716
854850,938716
817424,938717
817596,938717
853663,938717
748738,938718
816170,938718
817459,938718
817944,938718
854846,938718
748574,938719
748444,938720
786574,938720
786575,938720
103544,938721
748506,938721
748507,938721
748598,938721
786561,938721
786577,938721
103544,938722
748507,938722
748729,938722
938721,938722
817550,938724
815843,938725
748594,938726
748794,938726
466231,938727
466419,938727
565531,938727
815878,938727
816184,938727
817556,938727
995512,938727
817846,938728
816156,938729
816212,938729
815902,938730
816173,938730
817439,938730
815902,938731
466269,938732
466414,938732
816189,938732
817422,938733
854637,938733
742218,938734
742231,938734
746865,938734
815880,938734
817473,938734
855270,938734
748445,938735
748718,938735
815863,938735
815901,938735
815912,938735
816076,938735
816082,938735
816174,938735
938736,938735
748713,938736
816174,938736
938735,938736
466736,938737
466892,938737
746885,938737
816203,938737
464434,938738
466892,938738
786576,938738
816181,938738
817570,938738
854636,938738
742218,938739
746873,938739
815909,938739
817477,938739
817550,938739
854842,938740
748550,939332
770754,939332
816081,939332
816176,939332
816181,939332
464434,939333
770844,939333
816181,939333
816186,939333
938659,939333
939334,939333
272381,939334
464434,939334
816181,939334
939333,939334
815892,939335
816189,939335
855287,939335
817962,939336
746865,939337
816068,939337
854641,939337
817560,939338
815806,939339
748558,939340
815902,939340
748721,939341
748810,939341
816167,939341
817472,939341
938666,939341
742218,939342
742221,939342
786576,939342
815897,939342
815898,939342
818038,939342
938666,939342
995470,939342
464434,939343
742218,939343
786566,939343
786572,939343
815897,939343
816181,939343
854636,939343
938666,939343
938667,939343
938706,939343
939398,939343
995474,939343
742218,939344
786572,939344
815815,939344
815826,939344
815880,939344
817473,939344
938692,939344
938693,939344
938694,939344
938734,939344
748457,939345
748465,939345
815868,939345
817435,939345
854665,939345
855276,939345
457733,939346
815915,939346
854646,939346
855282,939346
938687,939346
748691,939347
816164,939347
746885,939348
746865,939349
815876,939349
815902,939349
816173,939349
817487,939349
817592,939349
938702,939349
786511,939350
815909,939350
855276,939350
938739,939350
748541,939351
815876,939351
815907,939351
816064,939351
817440,939351
817441,939351
817563,939351
854636,939351
854643,939351
854675,939351
938670,939351
815876,939352
815922,939352
817440,939352
817441,939352
855288,939352
938671,939352
466736,939353
742218,939353
746865,939353
786566,939353
786576,939353
815897,939353
817472,939353
466736,939354
742218,939354
770763,939354
815896,939354
816167,939354
855277,939354
938665,939354
938667,939354
465746,939355
466736,939355
742218,939355
815801,939355
815896,939355
815924,939355
816081,939355
816181,939355
742218,939356
748722,939356
815879,939356
748583,939357
817420,939357
817462,939357
995476,939357
742207,939358
815861,939358
816061,939358
817421,939358
742201,939360
815822,939360
815822,939361
817440,939362
938671,939362
815902,939363
816170,939363
817459,939363
854653,939363
855266,939363
815858,939364
815900,939364
815902,939364
816170,939364
817439,939364
817596,939364
854653,939364
815858,939365
815902,939365
816170,939365
817430,939365
817439,939365
815902,939366
816173,939366
855377,939366
938679,939366
742223,939367
742231,939367
746865,939367
786579,939367
815808,939367
748583,939368
938737,939368
1264969,939368
742218,939369
746865,939369
748561,939369
786572,939369
817431,939369
817472,939369
817474,939369
995447,939369
742218,939370
742231,939370
748561,939370
786542,939370
817431,939370
817472,939370
817474,939370
938694,939370
99686,939372
464434,939375
466736,939375
748550,939375
786576,939375
815833,939375
815863,939375
816181,939375
817601,939375
854637,939375
855284,939375
938714,939375
995470,939375
464434,939376
938708,939376
466892,939377
815884,939378
817435,939378
817447,939378
817462,939378
748354,939379
748718,939379
815900,939379
815902,939379
815906,939379
816163,939379
817476,939379
854637,939379
938691,939379
938733,939379
746871,939380
748354,939380
748550,939380
770851,939380
815895,939380
817476,939380
817609,939380
854641,939380
938688,939380
815924,939382
817758,939382
1264952,939382
742230,939383
815893,939383
938706,939383
742230,939384
938706,939384
995504,939386
464434,939387
816181,939387
815858,939388
815900,939388
817429,939388
817430,939388
817439,939388
854647,939388
746925,939389
817430,939389
817596,939389
815858,939390
816169,939390
816174,939390
817437,939390
817596,939390
464434,939391
770844,939391
786578,939391
815131,939391
815850,939391
815868,939391
938708,939391
938725,939391
464434,939392
466892,939392
742230,939392
816081,939392
938707,939392
817453,939393
1264952,939393
464434,939394
748592,939394
786576,939394
815808,939394
815887,939394
816181,939394
854636,939394
854666,939394
855286,939394
938659,939394
742218,939396
855269,939396
748720,939397
815858,939397
815902,939397
816170,939397
817429,939397
817431,939397
817439,939397
817458,939397
854653,939397
938735,939397
815821,939398
815858,939398
815901,939398
815902,939398
815912,939398
816174,939398
817429,939398
817539,939398
854674,939398
938735,939398
939343,939398
995447,939398
815902,939399
816170,939399
817596,939399
854653,939399
464434,939400
770754,939400
815902,939400
816170,939400
816227,939400
817439,939400
854636,939400
854656,939400
855267,939400
1264968,939400
747628,939401
816057,939401
938663,939401
742213,939402
817422,939402
817468,939402
817469,939402
1264980,939402
742218,939403
815893,939403
815905,939403
816081,939403
816200,939403
817420,939403
817605,939403
855271,939403
855273,939403
1264979,939403
464434,939404
466736,939404
742218,939404
817420,939404
815799,939405
815895,939405
815902,939405
816156,939405
816170,939405
816177,939405
854653,939405
855266,939405
938675,939405
995468,939405
746866,939406
746923,939406
786548,939406
815816,939406
748196,939407
748347,939407
748473,939407
815891,939407
817420,939407
817427,939407
748499,939408
748691,939408
815129,939408
815892,939408
742218,939854
853647,939854
815827,939855
818051,939855
815876,939856
938670,939857
815902,939858
816173,939858
818055,939859
465914,939860
939382,939861
943805,939861
742205,939862
746865,939862
815112,939862
815895,939862
816170,939862
817430,939862
817596,939862
854639,939862
854647,939862
939388,939862
840947,939863
854636,939863
854846,939863
854636,939864
854846,939864
938675,939864
939388,939864
817430,939865
817439,939865
817469,939865
817596,939865
938718,939865
464434,939866
815876,939866
817419,939866
840856,939866
939408,939866
465747,939868
815850,939868
815916,939868
817462,939868
855281,939868
938725,939868
817448,939869
748550,939870
938685,939870
464640,939871
817422,939871
855277,939871
938668,939871
938695,939871
938706,939871
815902,939872
816173,939872
938729,939872
938730,939872
466429,939873
748718,939874
816170,939874
816172,939874
816227,939874
817437,939874
817439,939874
939400,939874
816170,939875
817439,939875
817459,939875
817596,939875
854647,939875
854653,939875
815858,939876
815900,939876
815902,939876
816170,939876
817457,939876
854647,939876
854653,939876
855266,939876
746865,939877
815112,939877
815895,939877
816170,939877
817430,939877
817596,939877
854647,939877
939388,939877
854655,939878
466736,939880
564279,939880
817439,939880
854636,939880
854667,939880
939365,939880
939887,939880
742214,939881
815910,939881
817485,939881
854666,939881
938653,939881
466893,939882
995501,939882
466736,939883
748313,939883
748660,939883
786560,939883
816072,939883
854642,939883
939353,939883
1264974,939883
816215,939884
466240,939885
816173,939885
464434,939886
742218,939886
742224,939886
816179,939886
816183,939886
466736,939887
564279,939887
817439,939887
854636,939887
854667,939887
939880,939887
1264948,939887
742218,939888
817554,939888
818061,939888
464434,939889
748315,939889
748730,939889
748810,939889
786566,939889
815863,939889
815879,939889
816169,939889
816174,939889
817472,939889
938714,939889
939375,939889
939913,939889
816228,939891
815101,939892
815867,939892
815868,939892
816173,939892
938730,939892
939970,939892
464434,939893
816181,939893
816201,939893
817472,939893
995494,939893
816228,939894
748316,939895
855281,939895
938687,939895
746885,939896
786515,939896
815915,939896
854646,939896
939348,939896
746865,939897
746885,939897
815074,939897
815915,939897
855279,939897
855282,939897
938686,939897
938687,939897
464434,939898
815915,939898
854646,939898
855279,939898
855282,939898
938687,939898
748550,939899
855307,939899
855310,939899
855311,939899
815843,939900
816175,939900
815902,939902
816175,939902
817472,939902
939404,939902
746925,939903
748550,939903
816159,939903
816214,939903
817846,939903
939332,939903
746872,939904
816214,939904
817962,939905
786511,939906
817846,939906
817962,939906
938688,939906
815924,939907
817555,939907
746879,939908
815913,939908
854653,939908
854862,939908
938676,939908
464434,939909
464434,939911
466892,939911
748499,939911
786530,939911
816186,939911
816193,939911
817574,939911
854636,939911
854637,939911
939375,939911
464434,939912
816081,939912
816186,939912
817482,939912
854636,939912
855283,939912
464434,939913
815826,939913
816181,939913
939334,939913
939402,939913
1264980,939913
815111,939915
817424,939915
1264952,939915
748499,939916
466736,939917
748465,939917
786576,939917
815896,939917
815897,939917
815900,939917
815924,939917
816059,939917
853862,939917
855287,939917
938666,939917
939341,939917
939353,939917
748531,939918
786572,939919
854636,939919
938706,939919
939343,939919
939344,939919
939398,939919
995474,939919
770854,939921
815876,939921
786575,939922
815895,939922
817476,939922
938688,939922
815915,939924
748500,939925
746885,939926
815915,939926
938686,939926
938687,939926
938697,939926
815850,939928
815868,939928
815900,939928
816157,939928
816175,939928
817419,939928
817421,939928
817611,939928
938724,939928
938725,939928
939391,939928
786549,939929
815868,939929
853858,939929
748465,939930
786548,939930
742218,939931
742231,939931
816167,939931
817472,939931
938692,939931
817420,939934
995463,939934
742230,939935
815104,939935
815876,939936
817441,939936
817563,939936
817932,939936
938670,939936
939857,939936
748722,939937
816199,939937
817420,939937
938695,939937
1264957,939938
939939,939939
816205,939940
818061,939940
815868,939941
854668,939941
995462,939941
939408,939942
853649,939943
746865,939944
815905,939944
938694,939944
938706,939944
938734,939944
854645,939945
938707,939945
815902,939946
938729,939946
938730,939946
995522,939946
464434,939947
742230,939947
770844,939947
816181,939947
815821,939948
815901,939948
815902,939948
816227,939948
817439,939948
817596,939948
854653,939948
938716,939948
939364,939948
995522,939948
816170,939949
817439,939949
855266,939949
815821,939950
815895,939950
815900,939950
816170,939950
817458,939950
817476,939950
939379,939950
748718,939951
815900,939951
815901,939951
815902,939951
815912,939951
816170,939951
816212,939951
817439,939951
817458,939951
817596,939951
854653,939951
854674,939951
938729,939951
939364,939951
466736,939952
742218,939952
746865,939952
816081,939952
816181,939952
854636,939952
939353,939952
786572,939953
817431,939953
817474,939953
854636,939953
939353,939953
939369,939953
939370,939953
748805,939954
815858,939954
815900,939954
816172,939954
816174,939954
817429,939954
938735,939954
938736,939954
939364,939954
464434,939955
742218,939955
748215,939955
815897,939955
817598,939955
854636,939955
938667,939955
746865,939958
748796,939958
770864,939958
786508,939958
815796,939958
817554,939958
818061,939958
786551,939959
815816,939959
816081,939959
748550,939960
748739,939960
815895,939960
815912,939960
816079,939960
816082,939960
746865,939961
815112,939961
815912,939961
817420,939961
817486,939961
855270,939961
746879,939962
815902,939962
816163,939962
816171,939962
816172,939962
817577,939962
817596,939962
853656,939962
939364,939962
816070,939963
816076,939963
817596,939963
786515,939965
816164,939965
748499,939966
786548,939966
939399,939966
748550,939967
817609,939967
854641,939967
938688,939967
938732,939967
939380,939967
938679,939968
938687,939968
815915,939969
854646,939969
855279,939969
855282,939969
938687,939969
815902,939970
816173,939970
938725,939970
938730,939970
938731,939970
939386,939972
995504,939972
815881,939973
817577,939973
466263,939974
770851,939974
742204,939975
748461,939975
748482,939975
748583,939975
817489,939975
748465,939976
464434,939977
466892,939977
816081,939977
816181,939977
854636,939977
939371,939977
817526,939979
995501,939980
464434,939991
786528,939991
817438,939991
854653,939991
938659,939991
815902,939992
816170,939992
817437,939992
817439,939992
939363,939992
939364,939992
939365,939992
815799,939993
815900,939993
815902,939993
816170,939993
816177,939993
816217,939993
817439,939993
854653,939993
939363,939993
939405,939993
939938,939993
815902,939994
816170,939994
817439,939994
939397,939994
939400,939994
939874,939994
1264968,939994
939900,939995
939932,939995
748860,939996
816175,939996
817472,939996
939900,939996
939902,939996
939932,939996
815843,939997
816177,939997
817487,939997
939345,939997
939349,939997
816156,939998
939345,939998
995474,939998
466892,939999
817420,939999
465754,940000
815922,940000
938727,940000
939332,940000
746879,940001
939864,940001
464434,940002
465912,940002
466725,940002
466892,940002
816081,940002
816181,940002
816186,940002
939332,940002
939334,940002
815900,940003
815902,940003
816170,940003
817439,940003
854846,940003
855272,940003
939388,940003
939400,940003
939862,940003
939863,940003
939864,940003
939865,940003
816170,940004
938713,940004
938718,940004
939863,940004
939864,940004
939865,940004
816170,940005
854636,940005
854846,940005
939863,940005
939864,940005
940004,940005
466095,940006
466231,940006
565531,940006
815878,940006
938727,940006
1265022,940006
748457,940007
816189,940007
939335,940007
939900,940007
816210,940008
817550,940008
748810,940009
786517,940009
815897,940009
815905,940009
817598,940009
855278,940009
938666,940009
938693,940009
995470,940009
466736,940010
742218,940010
748738,940010
786576,940010
815879,940010
816079,940010
938665,940010
939353,940010
816186,940011
854636,940011
939343,940011
939365,940011
742218,940012
746865,940012
786566,940012
816169,940012
817472,940012
938657,940012
938658,940012
939343,940012
939353,940012
742218,940013
742231,940013
817472,940013
99686,940014
742218,940014
742231,940014
746865,940014
815880,940014
816167,940014
817473,940014
855270,940014
938692,940014
938694,940014
938734,940014
465914,940015
748600,940015
815876,940015
816064,940015
817441,940015
938670,940015
939352,940015
939856,940015
1264995,940015
742218,940016
746885,940016
786539,940016
815915,940016
817596,940016
854646,940016
855279,940016
855282,940016
939898,940016
748583,940017
816183,940017
938687,940017
939368,940017
939886,940017
939905,940017
939968,940017
815858,940021
815902,940021
816170,940021
817429,940021
817472,940021
817539,940021
817596,940021
854653,940021
938735,940021
939364,940021
939365,940021
939397,940021
815897,940022
816170,940022
816179,940022
817439,940022
939364,940022
939365,940022
939397,940022
939398,940022
995522,940022
748718,940023
816174,940023
817539,940023
939364,940023
939954,940023
746897,940024
817813,940024
938697,940024
1264985,940025
464434,940026
770844,940026
816193,940026
742230,940027
815808,940027
817423,940027
938695,940027
938706,940027
939383,940027
939384,940027
939944,940027
464434,940028
742230,940028
770844,940028
786497,940028
938706,940028
939391,940028
1264970,940028
742218,940029
815868,940029
817447,940029
938705,940029
742218,940030
746865,940030
786566,940030
786573,940030
816169,940030
817472,940030
939353,940030
939952,940030
464434,940031
939375,940031
939377,940031
746891,940032
815808,940033
786577,940034
940033,940034
938667,940035
816059,940036
939338,940036
939895,940036
816173,940037
939970,940038
940039,940038
816173,940039
938679,940039
939891,940039
939970,940039
939386,940043
939972,940043
464434,940044
840927,940044
938717,940044
939376,940044
855290,940045
939404,940045
1264978,940045
748705,940046
815858,940046
817601,940046
938735,940046
939364,940046
995470,940046
815799,940047
815895,940047
816173,940047
816177,940047
855375,940047
939405,940047
815828,940048
815902,940048
816156,940048
816177,940048
816212,940048
938731,940048
938740,940048
939902,940048
748738,940049
815902,940049
816173,940049
855375,940049
995518,940049
280404,940051
770864,940051
939905,940051
995518,940051
939368,943796
742218,943797
815902,943800
815912,943800
816212,943800
854674,943800
939951,943800
854837,943803
943803,943803
817462,943805
939861,943805
815067,943807
464434,943811
746865,943811
815074,943811
855279,943811
939897,943811
939898,943811
464434,943812
748343,943849
939875,943849
816144,943851
817532,943855
815807,943859
817488,943859
1265017,943859
466736,943861
748718,943861
817439,943861
939343,943861
939353,943861
939364,943861
939398,943861
939889,943861
940023,943861
854646,943862
855279,943862
855282,943862
816185,943864
464434,943866
466736,995447
742218,995447
746865,995447
748561,995447
817598,995447
853862,995447
742230,995449
815075,995452
815857,995452
815828,995457
815108,995458
742226,995459
748583,995460
815063,995461
466736,995463
746865,995463
818038,995463
465743,995464
817577,995464
817596,995464
815067,995466
853626,995466
995489,995466
786578,995468
815142,995468
815850,995468
995507,995468
464434,995470
786576,995470
815898,995470
818038,995470
103497,995471
815076,995471
742241,995473
815069,995474
815799,995474
817582,995474
815131,995478
99686,995479
742230,995479
746865,995479
815141,995481
817550,995483
995488,995483
748449,995484
815115,995485
815146,995486
995462,995486
817546,995487
854655,995487
815067,995489
853626,995489
995466,995489
746866,995493
748700,995493
466069,995501
746897,995501
817553,995501
815850,995507
853647,995507
853649,995507
995468,995507
742216,995508
815146,995508
995469,995512
466736,995514
742218,995514
746865,995514
748846,995514
786515,995514
817957,995514
748465,995517
748738,995518
815902,995521
786527,995524
815066,995524
816061,995524
770763,1148442
812396,1148442
812418,1148442
836847,1148442
883972,1148442
457912,1148443
465916,1148443
457299,1148444
465762,1148444
724234,1148444
724246,1148444
812418,1148444
836836,1148444
883982,1148444
625161,1148445
724174,1148445
724288,1148445
724289,1148445
836670,1148445
836753,1148445
883982,1148445
592073,1148446
724303,1148446
883971,1148446
457558,1148447
457758,1148447
836677,1148447
724192,1148448
836904,1148448
883875,1148448
884041,1148448
564191,1148449
812520,1148449
883821,1148449
883882,1148449
883891,1148449
458090,1148450
724327,1148450
884099,1148450
457571,1148451
457966,1148451
884085,1148451
884089,1148451
883932,1148452
592413,1148453
724289,1148453
836851,1148453
884026,1148453
1148482,1148453
457942,1148454
458090,1148455
812411,1148455
836861,1148455
836905,1148455
883971,1148455
883972,1148455
883980,1148455
465916,1148456
635689,1148456
635712,1148456
812395,1148456
812449,1148456
812619,1148456
883868,1148456
883915,1148456
884025,1148456
884059,1148456
884060,1148456
836690,1148458
812531,1148459
812570,1148459
883875,1148459
724351,1148460
812418,1148461
812468,1148461
812568,1148461
812623,1148461
836718,1148461
884050,1148461
457683,1148462
457813,1148462
836809,1148462
592151,1148463
836747,1148463
724320,1148464
883971,1148464
457745,1148465
592115,1148465
718335,1148465
812589,1148465
884000,1148465
592345,1148466
625085,1148466
625199,1148466
724351,1148466
812518,1148466
812592,1148466
836741,1148466
724174,1148467
812417,1148467
812418,1148467
836728,1148467
272536,1148468
836901,1148468
836789,1148469
457703,1148470
457824,1148470
458130,1148470
812428,1148470
812609,1148470
836863,1148470
883984,1148470
592079,1148471
565233,1148472
592388,1148472
592418,1148472
812565,1148472
883961,1148472
883962,1148472
883928,1148473
883971,1148473
884041,1148473
724320,1148474
457525,1148475
635689,1148475
838725,1148475
883866,1148476
836733,1148477
592238,1148479
458049,1148480
812549,1148480
836717,1148480
883972,1148480
884059,1148480
883926,1148481
724174,1148482
724289,1148482
836851,1148482
883878,1148482
457908,1148483
812418,1148483
883972,1148483
884059,1148483
457961,1148484
592345,1148484
812590,1148484
884003,1148484
724314,1148485
724170,1148486
812426,1148486
838855,1148486
838866,1148486
884023,1148486
464434,1148487
812519,1148487
884003,1148487
457918,1148488
724313,1148488
724339,1148488
458100,1148489
718411,1148489
724241,1148489
724290,1148489
812330,1148489
812336,1148489
836733,1148489
836761,1148490
883963,1148490
883965,1148490
457344,1148491
592238,1148491
812519,1148491
836766,1148491
836840,1148491
884003,1148491
836690,1148492
812523,1148494
836738,1148494
883990,1148496
592005,1148497
724321,1148497
812518,1148497
836714,1148497
724351,1148498
812518,1148498
812519,1148498
883940,1148498
883942,1148498
883992,1148498
493975,1148499
836797,1148499
836799,1148499
883932,1148499
883946,1148499
464640,1211692
815896,1211692
876017,1211693
1270678,1211693
466593,1211694
466095,1211696
875953,1211696
272505,1211697
272514,1211697
464448,1211698
565539,1211698
840956,1211698
770789,1211701
770847,1211701
840868,1211701
876065,1211701
840967,1211703
876017,1211703
875953,1211705
770804,1211707
840962,1211707
770865,1211708
854636,1211709
875956,1211712
840902,1211713
875974,1211713
466263,1211714
770858,1211714
876034,1211714
840938,1211715
876057,1211715
464434,1211716
812336,1211716
840841,1211716
840947,1211716
938713,1211716
840890,1211717
876055,1211721
770763,1211723
875990,1211724
812535,1211725
840903,1211725
875981,1211725
876017,1211725
466263,1211726
770858,1211726
840938,1211726
1261539,1211726
876070,1211727
457979,1211728
464268,1211728
466419,1211728
466576,1211728
724344,1211728
770771,1211728
1149156,1211728
875959,1211731
876017,1211731
875955,1211734
840872,1211738
875946,1211739
770767,1211743
565545,1211745
840848,1211746
876006,1211746
840924,1211747
815915,1211748
939896,1211748
840846,1211750
466074,1211751
840890,1211753
466731,1211754
840955,1211754
876032,1211754
876055,1211754
1211754,1211754
770857,1211755
876001,1211755
1211755,1211755
272541,1211757
770846,1211758
464615,1211760
840863,1211761
770823,1211763
876063,1211763
464624,1211764
840924,1211765
875976,1211765
812301,1211766
883810,1211766
883972,1211766
883981,1211766
1211799,1211766
770848,1211767
466263,1211769
770846,1211769
464268,1211770
464434,1211770
940031,1211770
770857,1211772
840961,1211773
875959,1211773
464615,1211774
770767,1211774
840938,1211774
770781,1211777
770863,1211777
840946,1211777
840958,1211777
875956,1211778
464434,1211779
770763,1211779
770866,1211779
840856,1211779
840927,1211779
854636,1211779
939919,1211779
1261540,1211779
1264733,1211779
464291,1211780
770767,1211780
770782,1211780
884076,1211780
812372,1211782
840843,1211782
840862,1211786
840883,1211786
464434,1211792
883972,1211792
464434,1211796
815924,1211796
840927,1211796
854636,1211796
770857,1211797
883971,1211797
770857,1211799
815796,1211799
1211766,1211799
1264744,1211801
272520,1211803
876080,1211809
1220999,1211809
840854,1211810
465754,1211812
875947,1211812
464438,1211814
466075,1211815
840942,1211815
1211815,1211815
466235,1211817
840860,1211817
770846,1211823
840907,1211824
466069,1211825
564257,1211825
876063,1211825
840846,1211826
280463,1211827
466083,1211827
876017,1211828
876067,1211828
466263,1211832
770830,1211832
840938,1211832
939375,1211832
466084,1211833
770846,1211833
770857,1211833
840873,1211834
875984,1211834
770763,1211836
815876,1211836
840862,1211836
875970,1211836
884049,1211836
770804,1211838
840924,1211838
840962,1211838
876081,1211838
