article_id,topic_id
625150,0
625151,0
625152,0
625153,0
625154,0
625155,0
625156,0
625157,0
625158,0
625159,0
625160,0
625161,0
625162,0
625163,0
625164,0
625165,0
625166,0
625167,0
625168,0
625169,0
625170,0
625171,0
625172,0
625173,0
625174,0
625175,0
625176,0
625177,0
625178,0
625179,0
625180,0
625181,0
625182,0
625183,0
625184,0
625185,0
625186,0
625187,0
625188,0
625189,0
625190,0
625191,0
625192,0
625193,0
625194,0
625195,0
625196,0
625197,0
625198,0
625199,0
625200,0
625201,0
625202,0
625203,0
625204,0
625205,0
625206,0
625207,0
625208,0
625209,0
625210,0
625211,0
635242,0
635681,0
635682,0
635683,0
635684,0
635685,0
635686,0
635687,0
635688,0
635689,0
635690,0
635691,0
635692,0
635693,0
635694,0
635695,0
635696,0
635697,0
635698,0
635699,0
635700,0
635701,0
635702,0
635703,0
635704,0
635705,0
635706,0
635707,0
635708,0
635709,0
635710,0
635711,0
635712,0
635713,0
635714,0
635715,0
635716,0
635717,0
635718,0
635719,0
635720,0
635721,0
635722,0
635723,0
635724,0
635725,0
635726,0
635727,0
635728,0
635729,0
635730,0
635731,0
635732,0
635733,0
635734,0
635735,0
635736,0
635737,0
635738,0
635739,0
635740,0
635741,0
635742,0
635743,0
635744,0
635745,0
635746,0
635747,0
635748,0
635749,0
635750,0
635751,0
635752,0
635753,0
635754,0
635755,0
635756,0
635757,0
635758,0
635759,0
718023,0
718295,0
718330,0
718331,0
718332,0
718333,0
718334,0
718335,0
718336,0
718337,0
718338,0
718339,0
718340,0
718341,0
718342,0
718343,0
718344,0
718345,0
718346,0
718347,0
718348,0
718349,0
718350,0
718351,0
718352,0
718353,0
718354,0
718355,0
718356,0
718357,0
718358,0
718359,0
718360,0
718361,0
718362,0
718363,0
718364,0
718365,0
718366,0
718367,0
718368,0
718369,0
718370,0
718371,0
718372,0
718373,0
718374,0
718375,0
718376,0
718377,0
718378,0
718379,0
718380,0
718381,0
718382,0
718383,0
718384,0
718385,0
718386,0
718387,0
718388,0
718389,0
718390,0
718391,0
718392,0
718393,0
718394,0
718395,0
718396,0
718397,0
718398,0
718399,0
718400,0
718401,0
718402,0
718403,0
718404,0
718405,0
718406,0
718407,0
718408,0
718409,0
718410,0
718411,0
718412,0
718413,0
718414,0
718415,0
718416,0
718417,0
718418,0
718419,0
718420,0
718421,0
718422,0
718423,0
718424,0
718425,0
718426,0
718427,0
718428,0
718429,0
718430,0
718431,0
718432,0
718433,0
718434,0
718435,0
718436,0
718437,0
718438,0
718439,0
718440,0
718441,0
718442,0
718443,0
718444,0
718445,0
718446,0
718447,0
718448,0
718449,0
718450,0
718451,0
718452,0
718453,0
718454,0
718455,0
718456,0
718457,0
718458,0
718459,0
718460,0
718461,0
718462,0
718463,0
718464,0
718465,0
718466,0
718467,0
718468,0
718469,0
718470,0
718471,0
718472,0
718473,0
718474,0
718475,0
718476,0
718477,0
718478,0
718479,0
718480,0
718481,0
718482,0
718483,0
718484,0
718485,0
718486,0
718487,0
718488,0
718489,0
718490,0
718491,0
718492,0
718493,0
718494,0
718495,0
718496,0
723836,0
724153,0
724154,0
724155,0
724156,0
724157,0
724158,0
724159,0
724160,0
724161,0
724162,0
724163,0
724164,0
724165,0
724166,0
724167,0
724168,0
724169,0
724170,0
724171,0
724172,0
724173,0
724174,0
724175,0
724176,0
724177,0
724178,0
724179,0
724180,0
724181,0
724182,0
724183,0
724184,0
724185,0
724186,0
724187,0
724188,0
724189,0
724190,0
724191,0
724192,0
724193,0
724194,0
724195,0
724196,0
724197,0
724198,0
724199,0
724200,0
724201,0
724202,0
724203,0
724204,0
724205,0
724206,0
724207,0
724208,0
724209,0
724210,0
724211,0
724212,0
724213,0
724214,0
724215,0
724216,0
724217,0
724218,0
724219,0
724220,0
724221,0
724222,0
724223,0
724224,0
724225,0
724226,0
724227,0
724228,0
724229,0
724230,0
724231,0
724232,0
724233,0
724234,0
724235,0
724236,0
724237,0
724238,0
724239,0
724240,0
724241,0
724242,0
724243,0
724244,0
724245,0
724246,0
724247,0
724248,0
724249,0
724250,0
724251,0
724252,0
724253,0
724254,0
724255,0
724256,0
724257,0
724258,0
724259,0
724260,0
724261,0
724262,0
724263,0
724264,0
724265,0
724266,0
724267,0
724268,0
724269,0
724270,0
724271,0
724272,0
724273,0
724274,0
724275,0
724276,0
724277,0
724278,0
724279,0
724280,0
724281,0
724282,0
724283,0
724284,0
724285,0
724286,0
724287,0
724288,0
724289,0
724290,0
724291,0
724292,0
724293,0
724294,0
724295,0
724296,0
724297,0
724298,0
724299,0
724300,0
724301,0
724302,0
724303,0
724304,0
724305,0
724306,0
724307,0
724308,0
724309,0
724310,0
724311,0
724312,0
724313,0
724314,0
724315,0
724316,0
724317,0
724318,0
724319,0
724320,0
724321,0
724322,0
724323,0
724324,0
724325,0
724326,0
724327,0
724328,0
724329,0
724330,0
724331,0
724332,0
724333,0
724334,0
724335,0
724336,0
724337,0
724338,0
724339,0
724341,0
724342,0
724343,0
724344,0
724345,0
724346,0
724347,0
724348,0
724349,0
724350,0
724351,0
742200,2
742201,2
742202,2
742203,2
742204,2
742205,2
742206,2
742207,2
742208,2
742209,2
742210,2
742211,2
742212,2
742213,2
742214,2
742215,2
742216,2
742217,2
742218,2
742219,2
742220,2
742221,2
742222,2
742223,2
742224,2
742225,2
742226,2
742227,2
742228,2
742229,2
742230,2
742231,2
742232,2
742233,2
742234,2
742235,2
742236,2
742237,2
742238,2
742239,2
742240,2
742241,2
742242,2
742243,2
744420,2
746863,2
746864,2
746865,2
746866,2
746867,2
746868,2
746869,2
746870,2
746871,2
746872,2
746873,2
746874,2
746875,2
746876,2
746877,2
746878,2
746879,2
746880,2
746881,2
746882,2
746883,2
746884,2
746885,2
746886,2
746887,2
746888,2
746889,2
746890,2
746891,2
746892,2
746893,2
746894,2
746895,2
746896,2
746897,2
746898,2
746899,2
746900,2
746901,2
746902,2
746903,2
746904,2
746905,2
746906,2
746907,2
746908,2
746909,2
746910,2
746911,2
746912,2
746913,2
746914,2
746915,2
746916,2
746917,2
746918,2
746919,2
746920,2
746921,2
746922,2
746923,2
746924,2
746925,2
746926,2
746927,2
746928,2
746929,2
746930,2
746931,2
746932,2
746933,2
746934,2
746935,2
747562,2
747563,2
747564,2
747565,2
747566,2
747567,2
747568,2
747569,2
747570,2
747571,2
747572,2
747573,2
747574,2
747575,2
747576,2
747577,2
747578,2
747579,2
747580,2
747581,2
747582,2
747583,2
747584,2
747585,2
747586,2
747587,2
747588,2
747589,2
747590,2
747591,2
747592,2
747593,2
747594,2
747595,2
747596,2
747597,2
747598,2
747599,2
747600,2
747601,2
747602,2
747603,2
747604,2
747605,2
747606,2
747607,2
747608,2
747609,2
747610,2
747611,2
747612,2
747613,2
747614,2
747615,2
747616,2
747617,2
747618,2
747619,2
747620,2
747621,2
747622,2
747623,2
747624,2
747625,2
747626,2
747627,2
747628,2
747629,2
747630,2
747631,2
747632,2
747633,2
747634,2
747635,2
747636,2
747637,2
747638,2
747639,2
747640,2
747641,2
747642,2
747643,2
747644,2
747645,2
747646,2
747647,2
747648,2
747649,2
747650,2
747651,2
747652,2
747653,2
747654,2
747655,2
747656,2
747657,2
747658,2
747659,2
747660,2
747661,2
747662,2
747663,2
747664,2
747665,2
747666,2
747667,2
747668,2
747669,2
747670,2
747671,2
747672,2
747673,2
747674,2
747675,2
747676,2
747677,2
747678,2
747733,2
747851,2
747852,2
747853,2
747854,2
747855,2
747856,2
747857,2
747858,2
747859,2
747860,2
747861,2
747862,2
747878,2
748128,2
748129,2
748130,2
748131,2
748132,2
748133,2
748134,2
748135,2
748136,2
748137,2
748138,2
748139,2
748140,2
748141,2
748142,2
748143,2
748144,2
748145,2
748146,2
748147,2
748148,2
748149,2
748150,2
748151,2
748152,2
748153,2
748154,2
748155,2
748156,2
748157,2
748158,2
748159,2
748160,2
748161,2
748162,2
748163,2
748164,2
748165,2
748166,2
748167,2
748168,2
748169,2
748170,2
748171,2
748172,2
748173,2
748174,2
748175,2
748176,2
748177,2
748178,2
748179,2
748180,2
748181,2
748182,2
748183,2
748184,2
748185,2
748186,2
748187,2
748188,2
748189,2
748190,2
748191,2
748192,2
748193,2
748194,2
748195,2
748196,2
748197,2
748198,2
748199,2
748200,2
748201,2
748202,2
748203,2
748204,2
748205,2
748206,2
748207,2
748208,2
748209,2
748210,2
748211,2
748212,2
748213,2
748214,2
748215,2
748216,2
748217,2
748218,2
748219,2
748220,2
748221,2
748222,2
748223,2
748224,2
748225,2
748226,2
748227,2
748228,2
748229,2
748230,2
748231,2
748232,2
748233,2
748234,2
748235,2
748236,2
748237,2
748238,2
748239,2
748240,2
748241,2
748242,2
748243,2
748244,2
748245,2
748246,2
748247,2
748248,2
748249,2
748250,2
748251,2
748252,2
748253,2
748254,2
748255,2
748256,2
748257,2
748258,2
748259,2
748260,2
748261,2
748262,2
748263,2
748264,2
748265,2
748266,2
748267,2
748268,2
748269,2
748270,2
748271,2
748272,2
748273,2
748274,2
748275,2
748276,2
748277,2
748278,2
748279,2
748280,2
748281,2
748282,2
748283,2
748284,2
748294,2
748295,2
748296,2
748297,2
748298,2
748299,2
748300,2
748301,2
748302,2
748303,2
748304,2
748305,2
748306,2
748307,2
748308,2
748309,2
748310,2
748311,2
748312,2
748313,2
748314,2
748315,2
748316,2
748317,2
748318,2
748319,2
748320,2
748321,2
748322,2
748323,2
748324,2
748325,2
748326,2
748327,2
748328,2
748329,2
748330,2
748331,2
748332,2
748333,2
748334,2
748335,2
748336,2
748337,2
748338,2
748339,2
748340,2
748341,2
748342,2
748343,2
748344,2
748345,2
748346,2
748347,2
748348,2
748349,2
748350,2
748351,2
748352,2
748353,2
748354,2
748355,2
748356,2
748357,2
748358,2
748359,2
748360,2
748361,2
748362,2
748363,2
748364,2
748365,2
748366,2
748367,2
748368,2
748369,2
748370,2
748371,2
748372,2
748373,2
748374,2
748375,2
748376,2
748396,2
748397,2
748398,2
748399,2
748400,2
748401,2
748402,2
748403,2
748404,2
748405,2
748406,2
748407,2
748408,2
748409,2
748410,2
748411,2
748412,2
748413,2
748414,2
748415,2
748416,2
748417,2
748418,2
748419,2
748420,2
748421,2
748422,2
748423,2
748424,2
748425,2
748426,2
748427,2
748428,2
748429,2
748430,2
748431,2
748432,2
748433,2
748434,2
748435,2
748436,2
748437,2
748438,2
748439,2
748440,2
748441,2
748442,2
748443,2
748444,2
748445,2
748446,2
748447,2
748448,2
748449,2
748450,2
748451,2
748452,2
748453,2
748454,2
748455,2
748456,2
748457,2
748458,2
748459,2
748460,2
748461,2
748462,2
748463,2
748464,2
748465,2
748466,2
748467,2
748468,2
748469,2
748470,2
748471,2
748472,2
748473,2
748474,2
748475,2
748476,2
748477,2
748478,2
748479,2
748480,2
748481,2
748482,2
748483,2
748484,2
748485,2
748486,2
748487,2
748488,2
748489,2
748490,2
748491,2
748492,2
748493,2
748494,2
748495,2
748496,2
748497,2
748498,2
748499,2
748500,2
748501,2
748502,2
748503,2
748504,2
748505,2
748506,2
748507,2
748508,2
748509,2
748510,2
748511,2
748512,2
748513,2
748514,2
748515,2
748516,2
748517,2
748518,2
748519,2
748520,2
748521,2
748522,2
748523,2
748524,2
748525,2
748526,2
748527,2
748528,2
748529,2
748530,2
748531,2
748532,2
748533,2
748534,2
748535,2
748536,2
748537,2
748538,2
748539,2
748540,2
748541,2
748542,2
748543,2
748544,2
748545,2
748546,2
748547,2
748548,2
748549,2
748550,2
748551,2
748552,2
748553,2
748554,2
748555,2
748556,2
748557,2
748558,2
748559,2
748560,2
748561,2
748562,2
748563,2
748564,2
748565,2
748566,2
748567,2
748568,2
748569,2
748570,2
748571,2
748572,2
748573,2
748574,2
748575,2
748576,2
748577,2
748578,2
748579,2
748580,2
748581,2
748582,2
748583,2
748584,2
748585,2
748586,2
748587,2
748588,2
748589,2
748590,2
748591,2
748592,2
748593,2
748594,2
748595,2
748596,2
748597,2
748598,2
748599,2
748600,2
748601,2
748602,2
748603,2
748604,2
748605,2
748606,2
748607,2
748608,2
748609,2
748610,2
748611,2
748612,2
748613,2
748614,2
748615,2
748616,2
748617,2
748618,2
748619,2
748620,2
748621,2
748622,2
748623,2
748624,2
748625,2
748626,2
748627,2
748628,2
748629,2
748630,2
748631,2
748632,2
748633,2
748657,2
748658,2
748659,2
748660,2
748661,2
748662,2
748663,2
748664,2
748665,2
748666,2
748667,2
748668,2
748669,2
748670,2
748671,2
748672,2
748673,2
748674,2
748675,2
748676,2
748677,2
748678,2
748679,2
748680,2
748681,2
748682,2
748683,2
748684,2
748685,2
748686,2
748687,2
748688,2
748689,2
748690,2
748691,2
748692,2
748693,2
748694,2
748695,2
748696,2
748697,2
748698,2
748699,2
748700,2
748701,2
748702,2
748703,2
748704,2
748705,2
748706,2
748707,2
748708,2
748709,2
748710,2
748711,2
748712,2
748713,2
748714,2
748715,2
748716,2
748717,2
748718,2
748719,2
748720,2
748721,2
748722,2
748723,2
748724,2
748725,2
748726,2
748727,2
748728,2
748729,2
748730,2
748731,2
748732,2
748733,2
748734,2
748735,2
748736,2
748737,2
748738,2
748739,2
748740,2
748741,2
748742,2
748743,2
748744,2
748745,2
748746,2
748747,2
748748,2
748749,2
748750,2
748751,2
748752,2
748753,2
748754,2
748755,2
748756,2
748757,2
748758,2
748759,2
748760,2
748761,2
748762,2
748763,2
748764,2
748765,2
748766,2
748767,2
748768,2
748769,2
748770,2
748771,2
748772,2
748773,2
748774,2
748775,2
748776,2
748777,2
748778,2
748779,2
748780,2
748781,2
748782,2
748783,2
748784,2
748785,2
748786,2
748787,2
748788,2
748789,2
748790,2
748791,2
748792,2
748793,2
748794,2
748795,2
748796,2
748797,2
748798,2
748799,2
748800,2
748801,2
748802,2
748803,2
748804,2
748805,2
748806,2
748807,2
748808,2
748809,2
748810,2
748811,2
748812,2
748813,2
748814,2
748815,2
748816,2
748817,2
748818,2
748819,2
748820,2
748821,2
748822,2
748823,2
748824,2
748825,2
748826,2
748827,2
748828,2
748829,2
748830,2
748831,2
748832,2
748833,2
748834,2
748835,2
748836,2
748837,2
748838,2
748839,2
748840,2
748841,2
748842,2
748843,2
748844,2
748845,2
748846,2
748847,2
748848,2
748849,2
748850,2
748851,2
748852,2
748853,2
748854,2
748855,2
748856,2
748857,2
748858,2
748859,2
748860,2
748861,2
748862,2
748863,2
748864,2
748865,2
748866,2
748867,2
748868,2
748869,2
748870,2
748871,2
748872,2
748873,2
748874,2
748875,2
748876,2
748877,2
748878,2
748879,2
748880,2
748881,2
748882,2
748883,2
748973,2
748974,2
748975,2
748976,2
748977,2
748978,2
748979,2
748980,2
748981,2
748982,2
748983,2
748984,2
748985,2
748986,2
748987,2
748988,2
748989,2
748990,2
748991,2
748992,2
748993,2
748994,2
748995,2
748996,2
748997,2
748998,2
748999,2
749000,2
766686,0
770752,1
770753,1
770754,1
770755,1
770756,1
770757,1
770758,1
770759,1
770760,1
770761,1
770762,1
770763,1
770764,1
770765,1
770766,1
770767,1
770768,1
770769,1
770770,1
770771,1
770772,1
770773,1
770774,1
770775,1
770776,1
770777,1
770778,1
770779,1
770780,1
770781,1
770782,1
770783,1
770784,1
770785,1
770786,1
770787,1
770788,1
770789,1
770790,1
770791,1
770792,1
770793,1
770794,1
770795,1
770796,1
770797,1
770798,1
770799,1
770800,1
770801,1
770802,1
770803,1
770804,1
770805,1
770806,1
770807,1
770808,1
770809,1
770810,1
770811,1
770812,1
770813,1
770814,1
770815,1
770816,1
770817,1
770818,1
770819,1
770820,1
770821,1
770822,1
770823,1
770824,1
770825,1
770826,1
770827,1
770828,1
770829,1
770830,1
770831,1
770832,1
770833,1
770834,1
770835,1
770836,1
770837,1
770838,1
770839,1
770840,1
770841,1
770842,1
770843,1
770844,1
770845,1
770846,1
770847,1
770848,1
770849,1
770850,1
770851,1
770852,1
770853,1
770854,1
770855,1
770856,1
770857,1
770858,1
770859,1
770860,1
770861,1
770862,1
770863,1
770864,1
770865,1
770866,1
770867,1
770868,1
770869,1
770870,1
786496,2
786497,2
786498,2
786499,2
786500,2
786501,2
786502,2
786503,2
786504,2
786505,2
786506,2
786507,2
786508,2
786509,2
786510,2
786511,2
786512,2
786513,2
786514,2
786515,2
786516,2
786517,2
786518,2
786519,2
786520,2
786521,2
786522,2
786523,2
786524,2
786525,2
786526,2
786527,2
786528,2
786529,2
786530,2
786531,2
786532,2
786533,2
786534,2
786535,2
786536,2
786537,2
786538,2
786539,2
786540,2
786541,2
786542,2
786543,2
786544,2
786545,2
786546,2
786547,2
786548,2
786549,2
786550,2
786551,2
786552,2
786553,2
786554,2
786555,2
786556,2
786557,2
786558,2
786559,2
786560,2
786561,2
786562,2
786563,2
786564,2
786565,2
786566,2
786567,2
786568,2
786569,2
786570,2
786571,2
786572,2
786573,2
786574,2
786575,2
786576,2
786577,2
786578,2
786579,2
811949,0
811950,0
812298,0
812299,0
812300,0
812301,0
812302,0
812303,0
812304,0
812305,0
812306,0
812307,0
812308,0
812309,0
812310,0
812311,0
812312,0
812313,0
812314,0
812315,0
812316,0
812317,0
812318,0
812319,0
812320,0
812321,0
812322,0
812323,0
812324,0
812325,0
812326,0
812327,0
812328,0
812329,0
812330,0
812331,0
812332,0
812333,0
812334,0
812335,0
812336,0
812337,0
812338,0
812339,0
812340,0
812341,0
812342,0
812343,0
812344,0
812345,0
812346,0
812347,0
812348,0
812349,0
812350,0
812351,0
812352,0
812353,0
812354,0
812355,0
812356,0
812357,0
812358,0
812359,0
812360,0
812361,0
812362,0
812363,0
812364,0
812365,0
812366,0
812367,0
812368,0
812369,0
812370,0
812371,0
812372,0
812373,0
812374,0
812375,0
812376,0
812377,0
812378,0
812379,0
812380,0
812381,0
812382,0
812383,0
812384,0
812385,0
812386,0
812387,0
812388,0
812389,0
812390,0
812391,0
812392,0
812393,0
812394,0
812395,0
812396,0
812397,0
812398,0
812399,0
812400,0
812401,0
812402,0
812403,0
812404,0
812405,0
812406,0
812407,0
812408,0
812409,0
812410,0
812411,0
812412,0
812413,0
812414,0
812415,0
812416,0
812417,0
812418,0
812419,0
812420,0
812421,0
812422,0
812423,0
812424,0
812425,0
812426,0
812427,0
812428,0
812429,0
812430,0
812431,0
812432,0
812433,0
812434,0
812435,0
812436,0
812437,0
812438,0
812439,0
812440,0
812441,0
812442,0
812443,0
812444,0
812445,0
812446,0
812447,0
812448,0
812449,0
812450,0
812451,0
812452,0
812453,0
812454,0
812455,0
812456,0
812457,0
812458,0
812459,0
812460,0
812461,0
812462,0
812463,0
812464,0
812465,0
812466,0
812467,0
812468,0
812469,0
812470,0
812471,0
812472,0
812473,0
812474,0
812475,0
812476,0
812477,0
812478,0
812479,0
812480,0
812481,0
812482,0
812483,0
812484,0
812485,0
812486,0
812487,0
812488,0
812489,0
812490,0
812491,0
812492,0
812493,0
812494,0
812495,0
812496,0
812497,0
812498,0
812499,0
812500,0
812501,0
812502,0
812503,0
812504,0
812505,0
812506,0
812507,0
812508,0
812509,0
812510,0
812511,0
812512,0
812513,0
812514,0
812515,0
812516,0
812517,0
812518,0
812519,0
812520,0
812521,0
812522,0
812523,0
812524,0
812525,0
812526,0
812527,0
812528,0
812529,0
812530,0
812531,0
812532,0
812533,0
812534,0
812535,0
812536,0
812537,0
812538,0
812539,0
812540,0
812541,0
812542,0
812543,0
812544,0
812545,0
812546,0
812547,0
812548,0
812549,0
812550,0
812551,0
812552,0
812553,0
812554,0
812555,0
812556,0
812557,0
812558,0
812559,0
812560,0
812561,0
812562,0
812563,0
812564,0
812565,0
812566,0
812567,0
812568,0
812569,0
812570,0
812571,0
812572,0
812573,0
812574,0
812575,0
812576,0
812577,0
812578,0
812579,0
812580,0
812581,0
812582,0
812583,0
812584,0
812585,0
812586,0
812587,0
812588,0
812589,0
812590,0
812591,0
812592,0
812593,0
812594,0
812595,0
812596,0
812597,0
812598,0
812599,0
812600,0
812601,0
812602,0
812603,0
812604,0
812605,0
812606,0
812607,0
812608,0
812609,0
812610,0
812611,0
812612,0
812613,0
812614,0
812615,0
812616,0
812617,0
812618,0
812619,0
812620,0
812621,0
812622,0
812623,0
812624,0
812625,0
812626,0
812627,0
812628,0
812629,0
812630,0
812631,0
812632,0
812633,0
812634,0
812635,0
812636,0
812637,0
812638,0
812639,0
812640,0
812641,0
812642,0
812643,0
812644,0
812645,0
812646,0
812647,0
812648,0
812649,0
812650,0
812651,0
812652,0
812653,0
812654,0
815060,2
815061,2
815062,2
815063,2
815064,2
815065,2
815066,2
815067,2
815068,2
815069,2
815070,2
815071,2
815072,2
815073,2
815074,2
815075,2
815076,2
815094,2
815095,2
815096,2
815097,2
815098,2
815099,2
815100,2
815101,2
815102,2
815103,2
815104,2
815105,2
815106,2
815107,2
815108,2
815109,2
815110,2
815111,2
815112,2
815113,2
815114,2
815115,2
815116,2
815117,2
815118,2
815119,2
815120,2
815121,2
815122,2
815123,2
815124,2
815125,2
815126,2
815127,2
815128,2
815129,2
815130,2
815131,2
815132,2
815133,2
815134,2
815135,2
815136,2
815137,2
815138,2
815139,2
815140,2
815141,2
815142,2
815143,2
815144,2
815145,2
815146,2
815147,2
815148,2
815149,2
815150,2
815151,2
815152,2
815791,2
815792,2
815793,2
815794,2
815795,2
815796,2
815797,2
815798,2
815799,2
815800,2
815801,2
815802,2
815803,2
815804,2
815805,2
815806,2
815807,2
815808,2
815809,2
815810,2
815811,2
815812,2
815813,2
815814,2
815815,2
815816,2
815817,2
815818,2
815819,2
815820,2
815821,2
815822,2
815823,2
815824,2
815825,2
815826,2
815827,2
815828,2
815829,2
815830,2
815831,2
815832,2
815833,2
815834,2
815835,2
815836,2
815837,2
815838,2
815839,2
815840,2
815841,2
815842,2
815843,2
815844,2
815845,2
815846,2
815847,2
815848,2
815849,2
815850,2
815851,2
815852,2
815853,2
815854,2
815855,2
815856,2
815857,2
815858,2
815859,2
815860,2
815861,2
815862,2
815863,2
815864,2
815865,2
815866,2
815867,2
815868,2
815869,2
815870,2
815871,2
815872,2
815873,2
815874,2
815875,2
815876,2
815877,2
815878,2
815879,2
815880,2
815881,2
815882,2
815883,2
815884,2
815885,2
815886,2
815887,2
815888,2
815889,2
815890,2
815891,2
815892,2
815893,2
815894,2
815895,2
815896,2
815897,2
815898,2
815899,2
815900,2
815901,2
815902,2
815903,2
815904,2
815905,2
815906,2
815907,2
815908,2
815909,2
815910,2
815911,2
815912,2
815913,2
815914,2
815915,2
815916,2
815917,2
815918,2
815919,2
815920,2
815921,2
815922,2
815923,2
815924,2
815925,2
815926,2
815927,2
816056,2
816057,2
816058,2
816059,2
816060,2
816061,2
816062,2
816063,2
816064,2
816065,2
816066,2
816067,2
816068,2
816069,2
816070,2
816071,2
816072,2
816073,2
816074,2
816075,2
816076,2
816077,2
816078,2
816079,2
816080,2
816081,2
816082,2
816083,2
816084,2
816085,2
816086,2
816087,2
816135,2
816136,2
816137,2
816138,2
816139,2
816140,2
816141,2
816142,2
816143,2
816144,2
816145,2
816146,2
816147,2
816148,2
816149,2
816150,2
816151,2
816152,2
816153,2
816154,2
816155,2
816156,2
816157,2
816158,2
816159,2
816160,2
816161,2
816162,2
816163,2
816164,2
816165,2
816166,2
816167,2
816168,2
816169,2
816170,2
816171,2
816172,2
816173,2
816174,2
816175,2
816176,2
816177,2
816178,2
816179,2
816180,2
816181,2
816182,2
816183,2
816184,2
816185,2
816186,2
816187,2
816188,2
816189,2
816190,2
816191,2
816192,2
816193,2
816194,2
816195,2
816196,2
816197,2
816198,2
816199,2
816200,2
816201,2
816202,2
816203,2
816204,2
816205,2
816206,2
816207,2
816208,2
816209,2
816210,2
816211,2
816212,2
816213,2
816214,2
816215,2
816216,2
816217,2
816218,2
816219,2
816220,2
816221,2
816222,2
816223,2
816224,2
816225,2
816226,2
816227,2
816228,2
816229,2
817418,2
817419,2
817420,2
817421,2
817422,2
817423,2
817424,2
817425,2
817426,2
817427,2
817428,2
817429,2
817430,2
817431,2
817432,2
817433,2
817434,2
817435,2
817436,2
817437,2
817438,2
817439,2
817440,2
817441,2
817442,2
817443,2
817444,2
817445,2
817446,2
817447,2
817448,2
817449,2
817450,2
817451,2
817452,2
817453,2
817454,2
817455,2
817456,2
817457,2
817458,2
817459,2
817460,2
817461,2
817462,2
817463,2
817464,2
817465,2
817466,2
817467,2
817468,2
817469,2
817470,2
817471,2
817472,2
817473,2
817474,2
817475,2
817476,2
817477,2
817478,2
817479,2
817480,2
817481,2
817482,2
817483,2
817484,2
817485,2
817486,2
817487,2
817488,2
817489,2
817490,2
817491,2
817492,2
817493,2
817494,2
817495,2
817496,2
817497,2
817498,2
817499,2
817500,2
817501,2
817502,2
817503,2
817504,2
817505,2
817506,2
817507,2
817508,2
817509,2
817510,2
817511,2
817512,2
817513,2
817514,2
817515,2
817516,2
817517,2
817518,2
817519,2
817520,2
817521,2
817522,2
817523,2
817524,2
817525,2
817526,2
817527,2
817528,2
817529,2
817530,2
817531,2
817532,2
817533,2
817534,2
817535,2
817536,2
817537,2
817538,2
817539,2
817540,2
817541,2
817542,2
817543,2
817544,2
817545,2
817546,2
817547,2
817548,2
817549,2
817550,2
817551,2
817552,2
817553,2
817554,2
817555,2
817556,2
817557,2
817558,2
817559,2
817560,2
817561,2
817562,2
817563,2
817564,2
817565,2
817566,2
817567,2
817568,2
817569,2
817570,2
817571,2
817572,2
817573,2
817574,2
817575,2
817576,2
817577,2
817578,2
817579,2
817580,2
817581,2
817582,2
817583,2
817584,2
817585,2
817586,2
817587,2
817588,2
817589,2
817590,2
817591,2
817592,2
817593,2
817594,2
817595,2
817596,2
817597,2
817598,2
817599,2
817600,2
817601,2
817602,2
817603,2
817604,2
817605,2
817606,2
817607,2
817608,2
817609,2
817610,2
817611,2
817612,2
817613,2
817614,2
817615,2
817616,2
817617,2
817618,2
817619,2
817732,2
817733,2
817734,2
817735,2
817736,2
817737,2
817738,2
817739,2
817740,2
817741,2
817742,2
817743,2
817744,2
817745,2
817746,2
817747,2
817748,2
817749,2
817750,2
817751,2
817752,2
817753,2
817754,2
817755,2
817756,2
817757,2
817758,2
817759,2
817760,2
817761,2
817762,2
817763,2
817764,2
817765,2
817766,2
817767,2
817768,2
817769,2
817770,2
817771,2
817772,2
817773,2
817774,2
817775,2
817776,2
817777,2
817778,2
817779,2
817780,2
817781,2
817782,2
817783,2
817784,2
817785,2
817786,2
817787,2
817788,2
817789,2
817790,2
817791,2
817792,2
817793,2
817794,2
817795,2
817796,2
817797,2
817798,2
817799,2
817800,2
817801,2
817802,2
817803,2
817804,2
817805,2
817806,2
817807,2
817808,2
817809,2
817810,2
817811,2
817812,2
817813,2
817814,2
817815,2
817816,2
817817,2
817818,2
817819,2
817820,2
817821,2
817822,2
817823,2
817824,2
817825,2
817826,2
817827,2
817828,2
817829,2
817830,2
817831,2
817832,2
817833,2
817834,2
817835,2
817836,2
817837,2
817838,2
817839,2
817840,2
817841,2
817842,2
817843,2
817844,2
817845,2
817846,2
817847,2
817848,2
817849,2
817850,2
817851,2
817852,2
817853,2
817854,2
817855,2
817856,2
817857,2
817858,2
817859,2
817860,2
817861,2
817862,2
817863,2
817864,2
817865,2
817866,2
817867,2
817868,2
817869,2
817870,2
817871,2
817872,2
817873,2
817874,2
817875,2
817876,2
817877,2
817878,2
817879,2
817880,2
817881,2
817882,2
817883,2
817884,2
817885,2
817886,2
817887,2
817888,2
817889,2
817890,2
817891,2
817892,2
817893,2
817894,2
817895,2
817896,2
817897,2
817898,2
817899,2
817900,2
817901,2
817902,2
817903,2
817904,2
817905,2
817906,2
817907,2
817908,2
817909,2
817910,2
817911,2
817912,2
817913,2
817914,2
817915,2
817916,2
817917,2
817918,2
817919,2
817920,2
817921,2
817922,2
817923,2
817924,2
817925,2
817926,2
817927,2
817928,2
817929,2
817930,2
817931,2
817932,2
